content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
卡机，出现自动重启问题,2022-05-21 22:29:32,1,4,苍岭绿色,128GB,2022-05-19 17:52:35,杨***丶,2
啥也不是，去实体店买吧！！,2022-05-13 18:34:19,1,2,远峰蓝色,256GB,2022-04-24 12:38:32,j***5,19
ac＋不送就抢到了 你说搞不搞笑,2021-10-03 15:54:16,1,2,远峰蓝色,256GB,2021-09-27 10:00:23,琛***爷,6
血?亏，买了10天跌了400不给保价,2022-01-31 22:31:35,1,2,远峰蓝色,128GB,2022-01-22 18:29:14,u***k,9
用了几天摄像头有个灰！,2022-02-09 14:14:18,1,2,银色,128GB,2022-02-01 15:24:15,j***j,8
手机壳送过来就有瑕疵，各种残缺，还卖这么贵，真的不值,2021-11-19 03:22:34,1,2,远峰蓝色,256GB,2021-11-15 01:01:39,C***1,4
充电打游戏  屏幕有时候不灵敏 其他的都挺好的,2022-03-05 00:04:26,1,2,远峰蓝色,256GB,2022-03-01 09:54:10,j***f,4
手机买了8天降价600元，运气没谁了?,2022-05-22 08:15:18,1,2,石墨色,128GB,2022-05-13 07:29:29,x***姐,9
东西不咋滴到手两天，就关机关不上卡屏黑屏,2021-11-16 06:50:47,1,2,远峰蓝色,256GB,2021-11-11 00:51:26,j***a,5
乱七八糟发货，不负责任，耳塞充电都没用,2022-01-20 16:46:15,1,4,远峰蓝色,256GB,2021-11-20 21:18:27,j***0,61
就一个充电线，我也是醉了,2022-06-13 16:16:57,1,4,远峰蓝色,256GB,2022-06-11 20:18:16,尼***号,2
屏幕有一个白色的坏点残次机,2022-03-13 01:13:00,1,2,远峰蓝色,256GB,2022-03-09 09:42:33,钱***8,4
货收到了刚用，信号不是太好，网速也不快！,2022-02-28 10:05:28,1,2,远峰蓝色,256GB,2022-02-13 22:33:50,唯***7,15
买的时候秒杀价9700多，5天不到优惠券出来了便宜了400，申请保价居然说秒杀商品不支持保价,2022-02-08 18:20:15,1,4,远峰蓝色,256GB,2022-01-29 08:17:20,j***p,10
这价格才买几天降了1300，物流速度也不行,2022-05-31 06:11:09,1,2,苍岭绿色,256GB,2022-05-20 15:24:26,j***1,11
右边触屏不灵敏，挺差的,2022-06-04 01:19:10,1,4,远峰蓝色,256GB,2022-06-02 19:07:48,Z***d,2
手机用着发热 不值得买,2022-06-06 17:35:11,1,4,石墨色,256GB,2022-05-14 19:16:03,w***h,23
打电话一直打不出感觉像是假的,2022-01-30 03:43:26,1,2,远峰蓝色,128GB,2021-12-24 00:38:07,u***f,37
才买几天就降价，当时说是有保价，结果保价都申请不了,2022-06-01 18:19:31,1,4,苍岭绿色,512GB,2022-05-28 22:12:56,j***l,4
包装上全是划痕 像翻新过的,2022-02-03 12:49:43,1,4,石墨色,128GB,2022-02-02 17:30:42,z***v,1
刚激活使用不到两天，深色模式下发绿。,2022-01-03 12:29:19,1,2,银色,128GB,2021-12-31 20:57:02,j***j,3
有问题不给退，将就用吧,2022-01-30 17:59:06,1,2,远峰蓝色,256GB,2022-01-01 11:48:14,羊****,29
收到不是原包装，反映客服得不到满意答复，都在踢皮球,2021-11-20 17:44:11,1,4,银色,128GB,2021-11-16 20:50:43,h***8,4
再也不会用京东买东西啦欠我的差价就用dao 闭还吧,2022-05-31 09:19:37,1,2,远峰蓝色,128GB,2022-05-24 14:57:43,元***喵,7
1月27买的，官网原价。说30天保价。刚刚3天就降价。,2022-02-01 11:51:37,1,2,石墨色,128GB,2022-01-27 18:28:38,半***9,5
其他特色：一场不愉快的购物体验,2022-01-09 22:36:57,1,4,远峰蓝色,256GB,2022-01-04 23:28:35,j***v,5
手机存在问题 滋啦啦的响,2022-02-16 21:20:24,1,2,金色,128GB,2022-01-02 17:29:06,1***0,45
用两千买的耳机说是套餐内的赠品，不予退货,2022-05-08 19:11:06,1,4,苍岭绿色,512GB,2022-04-25 13:33:56,汤***爸,13
屏幕看起来都没有我用三四年的安卓手机清晰,2021-11-15 17:07:17,1,4,远峰蓝色,128GB,2021-11-10 21:26:25,j***d,5
商品盒子破碎 懒得操作了,2022-03-18 23:33:37,1,4,金色,128GB,2022-03-11 21:33:31,j***d,7
产品极差。没有充电器,2022-01-05 16:41:54,1,2,金色,256GB,2022-01-04 14:05:34,j***5,1
***错，手机价格****，实际**开了***,2022-02-12 09:37:27,1,2,远峰蓝色,128GB,2022-02-09 07:23:58,M***哥,3
每天都降价，又不给价格保护，京东让人伤心,2022-05-30 10:25:35,1,2,远峰蓝色,256GB,2022-05-22 06:26:44,j***t,8
手机原包装撕条已经被打开，是不是已经被掉包了？,2021-12-04 19:40:51,1,4,远峰蓝色,256GB,2021-11-29 19:37:25,j***r,5
是正品，价格就是官网价，只是可以12期免息分期。,2022-03-05 23:43:57,1,4,远峰蓝色,128GB,2022-01-23 18:09:01,h***s,41
正正品，价格就是官网价，只是可以12期免息分期。,2022-03-05 23:43:07,1,4,金色,256GB,2022-01-23 18:09:01,h***s,41
电话信号?硬伤，接打电话业务多的千万别买，会发狂,2021-12-07 12:06:50,1,4,远峰蓝色,256GB,2021-11-10 20:02:08,j***f,27
收到货屏幕损坏还不让退。,2022-03-20 10:53:30,1,2,远峰蓝色,256GB,2022-03-17 12:40:15,j***a,3
一激活就要更新系统数据不能传输,2022-01-26 22:28:56,1,2,远峰蓝色,128GB,2022-01-25 21:56:12,蕾***哟,1
手机一般，还不好看，且有瑕疵。,2022-01-16 13:20:28,1,4,远峰蓝色,256GB,2022-01-13 13:48:53,j***e,3
不是很理想，可惜还换不了货了，哎，，，，,2022-03-04 22:41:56,1,4,石墨色,256GB,2022-03-04 10:46:51,赤***峰,0
收到货就降价，还不能价保。京东是越来越差了,2022-05-29 10:39:45,1,4,银色,256GB,2022-05-26 09:42:37,j***5,3
打电话会经常BBB的响,2021-12-26 15:16:28,1,2,远峰蓝色,256GB,2021-12-03 20:39:24,j***d,23
24号买的9199元7天不到又便宜400还不能申请保价！,2022-05-29 16:30:07,1,2,苍岭绿色,256GB,2022-05-23 20:42:29,刚***伱,6
买完才不到一个星期六降价400，还不给保价,2022-05-30 12:53:27,1,4,金色,256GB,2022-05-22 15:20:44,j***e,8
这么贵手机充电器头都没有,2022-01-24 19:53:46,1,2,金色,256GB,2022-01-24 06:14:55,a***着,0
机子不到一个月就有问题。慎买。,2022-05-01 21:21:39,1,2,银色,512GB,2022-02-28 22:28:40,j***u,62
多少有点瑕疵，感觉不是正品,2022-03-15 23:56:18,1,4,远峰蓝色,256GB,2022-02-02 22:11:48,j***x,41
让顾客花钱买赠品和优惠券的活动这操作真是绝了，佩服,2022-05-30 05:16:32,1,4,石墨色,256GB,2022-05-27 13:11:07,w***5,3
就一台手机啥配件都没有。退货还不给退。购物体验差,2022-05-20 11:39:53,1,4,远峰蓝色,128GB,2022-05-18 20:23:13,j***l,2
刚买完就降价400元，还不能申请价保，体验感不好?,2022-02-07 13:18:13,1,2,银色,512GB,2022-01-28 08:48:50,泡***妈,10
不咋地，很一般的手机,2022-02-17 11:26:50,1,4,远峰蓝色,256GB,2022-02-04 00:06:22,j***c,13
居然没有外面的包装塑料膜？都没有吗？还是被人拆了？,2021-11-11 19:34:54,1,2,远峰蓝色,128GB,2021-11-10 20:01:30,b***3,1
京东价保就是笑话 大家要注意了 现在的京东不是以前的京东的了,2022-02-04 20:42:09,1,2,银色,256GB,2022-01-28 12:06:50,冯***库,7
购买隔天就降价400，不给价保，京东一生黑了,2022-06-02 17:11:49,1,2,银色,256GB,2022-05-28 10:42:40,l***朗,5
感觉和实体店买的颜色不一样,2022-05-19 09:23:51,1,4,远峰蓝色,256GB,2022-05-18 12:25:25,丿***爷,1
品控不行！屏幕内有一个小黑点。手机包装也被撞了一个角,2021-11-24 12:32:47,1,2,金色,128GB,2021-11-10 20:14:11,j***d,14
这品控不行啊 怎么换货,2021-11-02 19:14:29,1,2,远峰蓝色,256GB,2021-10-31 20:00:10,杨***羊,2
这手机不是国行版的，查了序列号根本不知产地！,2022-02-20 21:24:35,1,2,石墨色,128GB,2022-02-05 20:32:15,0***駺,15
感觉问题挺多的   手机卡顿厉害,2022-01-10 23:40:09,1,4,远峰蓝色,256GB,2021-12-09 12:47:44,j***l,32
买了不到一个星期就降价，还不让申请价保，,2022-05-30 17:55:26,1,2,远峰蓝色,128GB,2022-05-25 20:25:13,j***d,5
才收到几天就降价，还不给价保,2022-05-17 07:08:34,1,4,苍岭绿色,256GB,2022-05-06 23:35:16,d***9,11
快递送沒了，没收到货，客服处理积极,2022-01-06 08:42:19,1,2,金色,1TB,2021-12-10 23:49:51,j***l,27
收到第二天就搞活动，以旧换新降价1000，还不能价保,2022-01-04 10:02:08,1,4,远峰蓝色,256GB,2021-12-12 10:57:55,R***y,23
**玩意，有瑕疵，还不负责，不建议购买,2022-02-15 13:15:23,1,2,远峰蓝色,256GB,2022-01-21 15:25:35,j***b,25
申请增值税发票没给让换普通发票也没给，京豆也没给。,2022-01-08 11:28:57,1,2,远峰蓝色,256GB,2021-12-22 10:24:06,天***J,17
幸好我朋友也跟我买的一样，我才知道手机侧键有问题,2022-04-06 11:57:28,1,4,远峰蓝色,128GB,2022-04-04 09:02:34,吴***锅,2
没有充电头就写个无充电头，整个公开版谁知道什么意思。,2021-12-02 13:00:56,1,4,远峰蓝色,128GB,2021-11-27 09:13:46,j***h,5
高买三条降了400，还不能保价，无话可说，苹果神操作,2022-05-30 08:49:21,1,2,远峰蓝色,256GB,2022-05-25 11:27:50,B***g,5
信号经常没有！打电话突然中断,2022-01-11 22:57:01,1,2,远峰蓝色,128GB,2022-01-03 06:46:47,j***x,8
买完三天就降四百 价格保护也用不了666,2022-02-01 04:49:58,1,2,远峰蓝色,128GB,2022-01-26 22:10:07,彭***-,6
包装简陋，拿到的时候有一边的封条都撕开一半了,2022-05-18 22:59:06,1,4,石墨色,256GB,2022-05-17 12:58:39,j***i,1
送过来就是被拆过的，谁会要一个拆过的？,2022-01-07 14:10:24,1,2,石墨色,128GB,2022-01-03 19:17:31,j***v,4
质量差，翻新机，服务态度恶劣,2022-02-10 15:30:18,1,21,金色,256GB,2022-01-22 18:16:39,j***k,19
这手机就是不如安卓，不存电，我要的干啥，,2022-01-15 07:32:27,1,2,远峰蓝色,128GB,2022-01-01 00:22:53,戳***弦,14
辣鸡手机，才用多久就开始卡机,2022-01-25 00:36:50,1,2,石墨色,128GB,2021-12-02 14:07:48,人***义,54
以后不会在京东购买任何电子产品了,2022-02-05 10:31:18,1,2,石墨色,128GB,2022-02-01 10:39:59,j***z,4
刚买的就降价，虽然补了差价，但是心里还是不舒服,2022-05-28 23:20:46,1,4,远峰蓝色,256GB,2022-05-20 17:33:49,j***u,8
手机是真卡，不知道是不是假货,2022-01-13 22:21:06,1,2,石墨色,128GB,2021-12-31 21:46:38,j***0,13
这次体验真的不太好 我是万万没想到包装破损,2022-02-06 14:27:41,1,2,石墨色,256GB,2022-01-26 22:12:26,K***4,11
静音键不开孔，请问这样正常吗？,2022-01-22 20:12:37,1,4,远峰蓝色,256GB,2022-01-19 22:09:23,j***P,3
卡槽不平，也不知道能不能换,2022-02-18 19:45:49,1,2,远峰蓝色,512GB,2022-01-29 12:23:28,y***u,20
我有点质疑这个手机的是否为翻新机，目前没有做鉴定,2022-01-12 14:08:04,1,2,石墨色,128GB,2022-01-09 15:00:16,j***5,3
7天内旧换新补贴由125提高到500，申请保价，京东直接关闭服务，?比,2022-06-07 22:39:20,1,2,石墨色,256GB,2022-05-23 21:40:07,q***j,15
说了30天保价，然后客服就是说现在保价，以前不保价,2022-02-01 21:53:48,1,2,石墨色,128GB,2022-01-04 11:49:50,愔***音,28
开机后发现手机磨损，不予更换,2022-02-23 18:20:40,1,2,远峰蓝色,256GB,2022-02-22 11:28:11,j***U,1
五月二十二日买的，一星期就搞活动降价了，不爽,2022-05-31 11:36:06,1,4,苍岭绿色,256GB,2022-05-22 21:41:58,j***p,9
我买pro max 给我送pro的，我也是醉了,2022-01-17 10:29:00,1,2,石墨色,256GB,2022-01-10 15:19:31,l***0,7
劝别买，屏幕发黄，买了才知道京东不是官方店,2022-01-20 19:43:25,1,21,石墨色,256GB,2022-01-14 18:34:25,四***橙,6
充电器的钱都不退，**商家,2022-01-05 14:45:00,1,21,银色,256GB,2021-12-04 18:05:49,u***z,32
收到手机封签居然是开的，客服就只是轻描淡写的一句运输问题。,2021-11-16 12:09:29,1,4,金色,256GB,2021-11-12 20:09:33,李***5,4
双十二买完，21号就开始搞活动，以旧换新额外九折，10天亏了900块，真行,2022-01-09 22:03:08,1,0,远峰蓝色,128GB,2021-12-22 10:01:02,M***0,18
双十二买完，21号就开始搞活动，以旧换新额外九折，10天亏了900块，真行,2022-01-09 22:02:10,1,0,远峰蓝色,128GB,2021-12-12 03:15:30,M***0,28
屏幕塌陷 联系售后各种拖 不给解决,2022-01-06 14:11:52,1,2,远峰蓝色,256GB,2022-01-01 08:43:22,j***l,5
发热啊怎么办能换一下机器吗,2022-04-03 08:55:55,1,4,苍岭绿色,256GB,2022-03-31 21:32:13,j***L,3
购买了，第三天，苹果商店就下载不了，软件，退出了id一直又登陆不了,2022-01-12 07:28:07,1,2,远峰蓝色,256GB,2022-01-09 14:50:58,虹***1,3
我这怎么是拆封过的。打开盒子都开了。 也没有塑料膜,2021-11-13 19:28:50,1,2,远峰蓝色,256GB,2021-11-11 00:29:39,u***k,2
中奖了，屏幕暗黄，已返厂检修。大家有遇到吗,2021-12-09 20:50:31,1,2,金色,512GB,2021-09-30 01:53:57,y***8,70
刚买了3天就降价.价保服务还不能申请，那弄这个服务有什么用,2022-06-11 23:21:52,1,2,苍岭绿色,256GB,2022-06-07 18:44:46,j***g,4
收到包装拆过，因开机将就着用,2022-06-03 00:12:38,1,4,远峰蓝色,256GB,2022-06-02 02:23:16,j***t,1
请问是谁动了我的手机？,2022-01-21 11:34:07,1,4,金色,256GB,2022-01-20 12:11:29,j***X,1
原装手机配线都能配错，还弄啥！！一个星期，售后搞不定。,2021-12-03 14:40:18,1,2,远峰蓝色,256GB,2021-11-27 17:22:22,u***p,6
商品包装不行，盒子外表少了封膜。,2022-03-08 13:33:59,1,2,远峰蓝色,256GB,2022-03-07 09:48:09,u***y,1
扬声器里有个深黑色点 不完美了,2022-06-09 19:21:39,1,4,远峰蓝色,128GB,2022-05-23 13:55:51,j***P,17
他家商品套餐带充电头，收到货什么也没带,2022-06-07 12:15:55,1,4,远峰蓝色,256GB,2022-06-06 20:40:52,j***a,1
包装破了，好几千买的瞬间觉得亏了好多,2022-01-06 09:38:39,1,4,银色,256GB,2021-12-31 23:58:53,最***贝,6
不是很好，品质不行，不像是苹果的工艺，售后不是很积极处理,2021-12-28 17:18:45,1,2,远峰蓝色,256GB,2021-12-12 11:19:46,W***n,16
才买几天就降价，也不给差价，不划算。手机没得说。,2022-05-26 11:33:32,1,2,银色,256GB,2022-05-17 00:21:48,敏***2,9
手机发热，客服说正常。,2022-06-17 08:49:31,1,21,银色,256GB,2022-06-09 14:58:36,j***c,8
买了才几天降了700！,2022-05-29 17:31:23,1,2,远峰蓝色,256GB,2022-05-17 14:14:49,j***C,12
拉低一下评价，预计3号送达结果7号才拿到,2021-10-07 13:22:20,1,2,石墨色,128GB,2021-09-27 11:49:51,流***意,10
买的预激活手机，大家注意,2022-01-27 13:29:11,1,4,远峰蓝色,512GB,2022-01-26 14:26:17,慕***風,1
明天开始加油加油再加油加油努力加油加油再加油努力奋斗,2022-02-13 01:42:27,1,2,远峰蓝色,256GB,2022-02-04 14:15:30,小***菜,9
手机比安卓手机慢多了，有灰尘,2022-06-06 17:22:16,1,4,远峰蓝色,256GB,2022-06-04 13:16:09,晚***o,2
速度是快，但是现在服务真很差，以前买手机我,2022-03-24 17:55:56,1,4,远峰蓝色,512GB,2022-03-23 21:51:46,j***j,1
充电宝一直没送来，整天都是系统回复,2022-01-22 23:54:37,1,4,远峰蓝色,256GB,2022-01-16 16:35:52,j***q,6
买了11天降价两次，买了京准达，晚了四个小时才送，666666,2022-05-29 22:40:57,1,2,银色,256GB,2022-05-17 15:30:35,j***1,12
商品收到是已拆封的 联系客服没人回应,2022-01-18 21:28:08,1,4,远峰蓝色,256GB,2022-01-18 10:56:47,Y***G,0
刚刚发现绑定过有其他设备,2022-01-04 18:54:55,1,2,石墨色,256GB,2021-12-07 22:37:54,C***g,28
"说是30天价保 然后价格不变送applecare
那叫啥价保",2022-01-28 15:17:11,1,2,远峰蓝色,512GB,2022-01-19 23:49:16,j***n,9
外形外观：纸箱破损，包装有碰撞，,2022-01-05 11:09:44,1,2,远峰蓝色,128GB,2022-01-02 20:28:57,j***I,3
刚买第二天就有活动，169得一年ac，便宜八百多，不开心,2021-11-26 14:25:07,1,2,银色,128GB,2021-11-23 18:33:53,j***0,3
用了二十几天手机就出问题、麦克风美声音,2022-01-14 13:11:10,1,2,石墨色,256GB,2021-12-12 01:28:18,j***t,33
返京豆还有上线，破会员，要你何用,2022-02-19 21:21:28,1,2,远峰蓝色,128GB,2022-02-19 08:44:52,其***墙,0
发货速度慢，等待时间长，打电话追了客服3次、体感不好。,2021-12-20 15:42:59,1,2,远峰蓝色,256GB,2021-12-12 09:05:32,J***6,8
物流很快，?产品很快就收到了，比想象中还好，不错不错！希望能耐用,2022-01-21 08:00:32,1,4,石墨色,1TB,2021-12-06 12:09:29,g***p,46
不知道该说啥   一万块的手机   屏幕黄的没法看,2021-11-19 18:22:54,1,2,石墨色,256GB,2021-11-13 20:11:00,u***i,6
**一样，我拍的快充套餐，手机到了，充电器还不发货！,2022-01-05 15:09:51,1,4,远峰蓝色,256GB,2021-12-31 00:46:39,遍***花,5
不好的购物体验，昨天买服务费半价今天就成12期免息了,2021-11-25 14:33:04,1,4,石墨色,128GB,2021-11-23 22:28:44,j***X,2
信号不好.不听朋友劝.唉后悔,2022-06-05 14:13:52,1,2,苍岭绿色,128GB,2022-06-02 13:12:27,F***Q,3
到货三天！快得很那，从成都到内江要三天！真快啊！,2022-01-26 21:42:19,1,2,远峰蓝色,256GB,2022-01-18 10:57:41,j***R,8
踩坑了屏幕，屏幕有问题，正在想办法解决,2022-01-24 08:59:54,1,2,远峰蓝色,256GB,2022-01-19 09:56:04,j***l,5
才买两天，就掉价600,2022-05-26 21:25:51,1,4,苍岭绿色,128GB,2022-05-07 20:59:22,j***g,19
才用了一个月手机扬声器破音，滋啦滋啦的响,2022-01-24 13:59:16,1,2,远峰蓝色,128GB,2021-12-12 21:58:07,j***r,43
实话说没有买过这么贵的东西   包装简陋,2022-04-15 18:49:48,1,4,苍岭绿色,256GB,2022-04-12 08:48:20,j***Y,3
东西有问题，差的要死,2022-01-26 10:46:43,1,2,石墨色,256GB,2021-12-27 20:05:43,5***哥,30
刚刚过了价格保护就便宜了300块，哎早知道就6，18再买了,2022-05-19 00:06:44,1,2,远峰蓝色,256GB,2022-05-08 09:13:26,偶***人,11
边框三处白点，背板瑕疵，机器货源这么差么？,2022-03-29 10:51:58,1,2,石墨色,128GB,2022-03-26 22:56:13,漫***水,3
**都说13香，结果PRO MAX都卡 是我下了不该下的软件么？,2022-04-01 18:02:12,1,0,苍岭绿色,256GB,2022-03-24 17:16:25,两***了,8
到手第二天，手机用了二十分钟，发烫厉害，服了,2022-05-23 09:09:20,1,4,远峰蓝色,256GB,2022-05-20 15:10:55,j***冻,3
买了两天就便宜了400，还不能价保，说是秒杀商品！,2022-05-30 10:56:24,1,2,苍岭绿色,256GB,2022-05-26 19:48:04,i***k,4
买了没几天就阵价了，京东还不给价保，退货也不给退货要小心了,2022-05-29 19:25:03,1,4,石墨色,256GB,2022-05-25 13:46:33,纯***威,4
手机卡，有闪退现象。,2022-01-19 17:10:44,1,2,石墨色,128GB,2021-12-26 06:57:40,小***嘿,24
开箱就发现一道划痕，也是醉了,2022-01-04 11:32:10,1,2,银色,128GB,2021-12-31 20:03:43,小***哥,4
本来开开心心换手机，但是这个品控把好心情全部弄没了,2021-11-09 18:59:17,1,2,远峰蓝色,256GB,2021-11-05 12:12:55,C***N,4
手机散热功能不好，还没我旧11的散热能力强，感觉不是正品,2021-12-09 08:16:25,1,2,远峰蓝色,256GB,2021-12-02 07:53:44,j***p,7
在京东买这么多年手机 第一次翻车 阴阳屏,2022-01-01 01:35:53,1,21,金色,128GB,2021-12-28 00:44:40,j***v,4
质量不行？手机电充不满？,2022-01-12 07:55:43,1,2,金色,256GB,2021-12-27 10:16:51,今***嗷,16
"买贵了,不开心?没有送Ac+",2022-01-07 16:08:59,1,2,石墨色,256GB,2021-11-20 15:46:00,买***巴,48
