ID,DEWP,Ir,Is,Iws,PRES,TEMP,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,hour,Label
315,-14,0,0,1.79,1031.0,-12.0,0,1,0,0,2010-01-17,3,160.0
316,-14,0,0,3.58,1031.0,-12.0,0,1,0,0,2010-01-17,4,150.0
317,-14,0,0,6.71,1030.0,-10.0,0,1,0,0,2010-01-17,5,148.0
318,-14,0,0,9.84,1030.0,-11.0,0,1,0,0,2010-01-17,6,208.0
319,-15,0,0,11.63,1030.0,-10.0,0,1,0,0,2010-01-17,7,209.0
320,-13,0,0,14.76,1030.0,-10.0,0,1,0,0,2010-01-17,8,183.0
321,-13,0,0,17.89,1030.0,-8.0,0,1,0,0,2010-01-17,9,161.0
322,-12,0,0,0.45,1030.0,-6.0,0,0,0,1,2010-01-17,10,182.0
323,-11,0,0,1.34,1030.0,-5.0,0,0,0,1,2010-01-17,11,230.0
324,-11,0,0,2.23,1029.0,-4.0,0,0,0,1,2010-01-17,12,170.0
325,-11,0,0,3.12,1028.0,-3.0,0,0,0,1,2010-01-17,13,172.0
326,-10,0,0,4.01,1027.0,-1.0,0,0,0,1,2010-01-17,14,154.0
327,-11,0,0,4.46,1027.0,-1.0,0,0,0,1,2010-01-17,15,166.0
328,-10,0,0,0.89,1026.0,-1.0,0,0,1,0,2010-01-17,16,177.0
329,-10,0,0,1.78,1026.0,-3.0,0,0,1,0,2010-01-17,17,191.0
330,-10,0,0,2.67,1027.0,-5.0,0,0,1,0,2010-01-17,18,212.0
331,-10,0,0,0.89,1027.0,-6.0,1,0,0,0,2010-01-17,19,250.0
332,-11,0,0,0.45,1027.0,-7.0,0,0,0,1,2010-01-17,20,268.0
333,-10,0,0,0.9,1027.0,-7.0,0,0,0,1,2010-01-17,21,317.0
334,-11,0,0,1.35,1027.0,-9.0,0,0,0,1,2010-01-17,22,291.0
335,-12,0,0,0.89,1027.0,-9.0,1,0,0,0,2010-01-17,23,313.0
336,-12,0,0,0.89,1028.0,-10.0,0,0,0,1,2010-01-18,0,282.0
337,-13,0,0,3.13,1028.0,-11.0,0,1,0,0,2010-01-18,1,282.0
338,-11,0,0,4.92,1028.0,-9.0,0,1,0,0,2010-01-18,2,303.0
339,-13,0,0,6.71,1028.0,-10.0,0,1,0,0,2010-01-18,3,349.0
340,-13,0,0,7.6,1028.0,-11.0,0,1,0,0,2010-01-18,4,407.0
341,-13,0,0,1.79,1027.0,-11.0,1,0,0,0,2010-01-18,5,361.0
342,-14,0,0,0.89,1028.0,-11.0,0,1,0,0,2010-01-18,6,234.0
343,-14,0,0,4.02,1028.0,-11.0,0,1,0,0,2010-01-18,7,149.0
344,-14,0,0,5.81,1028.0,-11.0,0,1,0,0,2010-01-18,8,147.0
345,-11,0,0,9.83,1028.0,-6.0,0,1,0,0,2010-01-18,9,184.0
346,-10,0,0,11.62,1028.0,-5.0,0,1,0,0,2010-01-18,10,161.0
347,-9,0,0,13.41,1028.0,-3.0,0,1,0,0,2010-01-18,11,137.0
348,-8,0,0,15.2,1027.0,-1.0,0,1,0,0,2010-01-18,12,146.0
349,-9,0,0,16.99,1026.0,0.0,0,1,0,0,2010-01-18,13,144.0
350,-9,0,0,1.79,1025.0,1.0,1,0,0,0,2010-01-18,14,154.0
351,-9,0,0,0.89,1025.0,1.0,0,0,0,1,2010-01-18,15,173.0
352,-8,0,0,0.89,1025.0,1.0,0,0,1,0,2010-01-18,16,188.0
353,-7,0,0,2.68,1025.0,-1.0,0,0,1,0,2010-01-18,17,203.0
354,-7,0,0,0.89,1025.0,-2.0,0,0,0,1,2010-01-18,18,233.0
355,-7,0,0,0.89,1025.0,-3.0,0,0,1,0,2010-01-18,19,408.0
356,-5,0,0,0.89,1026.0,-2.0,0,0,0,1,2010-01-18,20,435.0
357,-5,0,0,1.79,1026.0,-1.0,0,1,0,0,2010-01-18,21,403.0
358,-5,0,0,3.58,1026.0,-1.0,0,1,0,0,2010-01-18,22,360.0
359,-6,0,0,0.89,1026.0,-1.0,0,0,0,1,2010-01-18,23,402.0
360,-4,0,0,1.79,1025.0,-1.0,0,1,0,0,2010-01-19,0,358.0
361,-5,0,0,4.92,1024.0,-1.0,0,1,0,0,2010-01-19,1,383.0
362,-5,0,0,6.71,1024.0,-1.0,0,1,0,0,2010-01-19,2,332.0
363,-5,0,0,8.5,1023.0,-1.0,0,1,0,0,2010-01-19,3,274.0
364,-4,0,0,10.29,1022.0,-1.0,0,1,0,0,2010-01-19,4,256.0
365,-4,0,0,11.18,1021.0,-1.0,0,1,0,0,2010-01-19,5,302.0
366,-4,0,0,12.07,1021.0,-1.0,0,1,0,0,2010-01-19,6,330.0
367,-4,0,0,13.86,1021.0,-1.0,0,1,0,0,2010-01-19,7,367.0
368,-4,0,0,0.89,1021.0,0.0,0,0,0,1,2010-01-19,8,297.0
369,-4,0,0,1.79,1021.0,0.0,0,1,0,0,2010-01-19,9,331.0
370,-4,0,0,0.89,1021.0,0.0,0,0,0,1,2010-01-19,10,323.0
371,-5,0,0,1.79,1021.0,1.0,0,1,0,0,2010-01-19,11,339.0
372,-5,0,0,0.89,1020.0,1.0,0,0,0,1,2010-01-19,12,301.0
373,-4,0,0,1.34,1019.0,1.0,0,0,0,1,2010-01-19,13,310.0
374,-4,0,0,0.89,1018.0,1.0,1,0,0,0,2010-01-19,14,305.0
375,-3,0,0,0.45,1018.0,2.0,0,0,0,1,2010-01-19,15,313.0
376,-3,0,0,1.34,1018.0,2.0,0,0,0,1,2010-01-19,16,336.0
377,-2,0,0,0.89,1018.0,2.0,1,0,0,0,2010-01-19,17,357.0
378,-3,0,0,0.89,1018.0,1.0,0,0,0,1,2010-01-19,18,485.0
379,-3,0,0,1.79,1020.0,2.0,0,1,0,0,2010-01-19,19,426.0
380,-3,0,0,4.92,1020.0,1.0,0,1,0,0,2010-01-19,20,403.0
381,-3,0,0,6.71,1021.0,0.0,0,1,0,0,2010-01-19,21,374.0
382,-3,0,0,8.5,1021.0,0.0,0,1,0,0,2010-01-19,22,333.0
383,-3,0,0,11.63,1020.0,1.0,0,1,0,0,2010-01-19,23,343.0
384,-2,0,0,14.76,1021.0,0.0,0,1,0,0,2010-01-20,0,364.0
385,-2,0,0,16.55,1022.0,-1.0,0,1,0,0,2010-01-20,1,389.0
386,-4,0,0,19.68,1022.0,-2.0,0,1,0,0,2010-01-20,2,368.0
387,-2,0,0,25.49,1023.0,-1.0,0,1,0,0,2010-01-20,3,267.0
388,-3,0,0,28.62,1023.0,1.0,0,1,0,0,2010-01-20,4,71.0
389,-3,0,0,31.75,1024.0,0.0,0,1,0,0,2010-01-20,5,81.0
390,-5,0,0,36.67,1026.0,2.0,0,1,0,0,2010-01-20,6,51.0
391,-9,0,0,41.59,1027.0,1.0,0,1,0,0,2010-01-20,7,49.0
392,-10,0,0,48.74,1028.0,0.0,0,1,0,0,2010-01-20,8,44.0
393,-10,0,0,55.89,1030.0,0.0,0,1,0,0,2010-01-20,9,45.0
394,-11,0,0,63.04,1032.0,1.0,0,1,0,0,2010-01-20,10,35.0
395,-13,0,0,71.09,1033.0,0.0,0,1,0,0,2010-01-20,11,29.0
396,-13,0,0,78.24,1033.0,0.0,0,1,0,0,2010-01-20,12,27.0
397,-13,0,0,8.05,1033.0,-1.0,1,0,0,0,2010-01-20,13,29.0
398,-13,0,0,7.15,1032.0,-1.0,0,1,0,0,2010-01-20,14,16.0
399,-15,0,0,5.81,1032.0,-1.0,1,0,0,0,2010-01-20,15,23.0
400,-14,0,0,5.81,1033.0,-1.0,0,1,0,0,2010-01-20,16,28.0
401,-15,0,0,12.96,1033.0,-2.0,0,1,0,0,2010-01-20,17,22.0
402,-16,0,0,21.01,1034.0,-3.0,0,1,0,0,2010-01-20,18,11.0
403,-17,0,0,28.16,1035.0,-4.0,0,1,0,0,2010-01-20,19,25.0
404,-19,0,0,37.99,1036.0,-3.0,0,1,0,0,2010-01-20,20,16.0
405,-18,0,0,46.93,1037.0,-4.0,0,1,0,0,2010-01-20,21,20.0
406,-19,0,0,55.87,1038.0,-4.0,0,1,0,0,2010-01-20,22,20.0
407,-19,0,0,65.7,1038.0,-5.0,0,1,0,0,2010-01-20,23,18.0
408,-18,0,0,7.6,1036.0,-6.0,0,1,0,0,2010-01-22,0,35.0
409,-20,0,0,17.43,1037.0,-4.0,0,1,0,0,2010-01-22,1,29.0
410,-21,0,0,27.26,1037.0,-5.0,0,1,0,0,2010-01-22,2,26.0
411,-21,0,0,35.31,1037.0,-6.0,0,1,0,0,2010-01-22,3,18.0
412,-20,0,0,42.46,1036.0,-7.0,0,1,0,0,2010-01-22,4,15.0
413,-20,0,0,48.27,1035.0,-7.0,0,1,0,0,2010-01-22,5,15.0
414,-20,0,0,54.08,1035.0,-7.0,0,1,0,0,2010-01-22,6,22.0
415,-20,0,0,59.0,1036.0,-7.0,0,1,0,0,2010-01-22,7,21.0
416,-19,0,0,63.92,1036.0,-7.0,0,1,0,0,2010-01-22,8,19.0
417,-20,0,0,67.94,1036.0,-5.0,0,1,0,0,2010-01-22,9,22.0
418,-19,0,0,75.09,1036.0,-4.0,0,1,0,0,2010-01-22,10,25.0
419,-19,0,0,84.03,1036.0,-4.0,0,1,0,0,2010-01-22,11,22.0
420,-19,0,0,95.21,1035.0,-3.0,0,1,0,0,2010-01-22,12,26.0
421,-18,0,0,105.04,1034.0,-3.0,0,1,0,0,2010-01-22,13,32.0
422,-19,0,0,114.87,1033.0,-2.0,0,1,0,0,2010-01-22,14,30.0
423,-18,0,0,124.7,1032.0,-2.0,0,1,0,0,2010-01-22,15,32.0
424,-18,0,0,133.64,1032.0,-2.0,0,1,0,0,2010-01-22,16,30.0
425,-18,0,0,139.45,1032.0,-2.0,0,1,0,0,2010-01-22,17,32.0
426,-18,0,0,144.37,1032.0,-3.0,0,1,0,0,2010-01-22,18,37.0
427,-17,0,0,149.29,1033.0,-5.0,0,1,0,0,2010-01-22,19,49.0
428,-18,0,0,153.31,1033.0,-4.0,0,1,0,0,2010-01-22,20,47.0
429,-17,0,0,159.12,1032.0,-4.0,0,1,0,0,2010-01-22,21,39.0
430,-17,0,0,164.04,1032.0,-4.0,0,1,0,0,2010-01-22,22,35.0
431,-17,0,0,168.06,1032.0,-7.0,0,1,0,0,2010-01-22,23,48.0
432,-17,0,0,172.08,1033.0,-4.0,0,1,0,0,2010-01-23,0,49.0
433,-17,0,0,0.89,1033.0,-8.0,0,0,0,1,2010-01-23,1,24.0
434,-17,0,0,4.92,1032.0,-5.0,0,1,0,0,2010-01-23,2,23.0
435,-18,0,0,8.05,1032.0,-6.0,0,1,0,0,2010-01-23,3,20.0
436,-18,0,0,12.97,1031.0,-5.0,0,1,0,0,2010-01-23,4,19.0
437,-18,0,0,16.1,1031.0,-6.0,0,1,0,0,2010-01-23,5,16.0
438,-18,0,0,20.12,1031.0,-7.0,0,1,0,0,2010-01-23,6,22.0
439,-18,0,0,24.14,1031.0,-7.0,0,1,0,0,2010-01-23,7,24.0
440,-18,0,0,25.93,1031.0,-6.0,0,1,0,0,2010-01-23,8,24.0
441,-18,0,0,30.85,1031.0,-2.0,0,1,0,0,2010-01-23,9,41.0
442,-17,0,0,38.9,1031.0,-1.0,0,1,0,0,2010-01-23,10,23.0
443,-17,0,0,46.95,1030.0,0.0,0,1,0,0,2010-01-23,11,19.0
444,-19,0,0,55.0,1029.0,1.0,0,1,0,0,2010-01-23,12,15.0
445,-20,0,0,63.05,1027.0,2.0,0,1,0,0,2010-01-23,13,19.0
446,-19,0,0,71.1,1025.0,2.0,0,1,0,0,2010-01-23,14,17.0
447,-19,0,0,79.15,1024.0,3.0,0,1,0,0,2010-01-23,15,17.0
448,-19,0,0,86.3,1024.0,3.0,0,1,0,0,2010-01-23,16,22.0
449,-15,0,0,1.79,1025.0,-1.0,0,0,1,0,2010-01-26,12,88.0
450,-18,0,0,3.58,1024.0,0.0,0,0,1,0,2010-01-26,13,85.0
451,-19,0,0,0.89,1023.0,1.0,0,0,0,1,2010-01-26,14,90.0
452,-18,0,0,1.79,1021.0,2.0,0,0,1,0,2010-01-26,15,127.0
453,-17,0,0,4.92,1021.0,1.0,0,0,1,0,2010-01-26,16,144.0
454,-14,0,0,5.81,1021.0,-1.0,0,0,1,0,2010-01-26,17,203.0
455,-13,0,0,6.7,1021.0,-3.0,0,0,1,0,2010-01-26,18,199.0
456,-13,0,0,0.89,1021.0,-3.0,0,0,0,1,2010-01-26,19,231.0
457,-11,0,0,0.89,1020.0,-5.0,1,0,0,0,2010-01-26,20,274.0
458,-13,0,0,1.79,1020.0,-6.0,0,1,0,0,2010-01-26,21,340.0
459,-11,0,0,0.89,1020.0,-5.0,0,0,0,1,2010-01-26,22,298.0
460,-11,0,0,1.79,1019.0,-4.0,0,1,0,0,2010-01-26,23,268.0
461,-11,0,0,3.58,1019.0,-4.0,0,1,0,0,2010-01-27,0,299.0
462,-12,0,0,5.37,1018.0,-3.0,0,1,0,0,2010-01-27,1,300.0
463,-11,0,0,7.16,1017.0,-4.0,0,1,0,0,2010-01-27,2,240.0
464,-11,0,0,10.29,1016.0,-4.0,0,1,0,0,2010-01-27,3,213.0
465,-12,0,0,12.08,1016.0,-3.0,0,1,0,0,2010-01-27,4,171.0
466,-11,0,0,15.21,1016.0,-4.0,0,1,0,0,2010-01-27,5,153.0
467,-11,0,0,17.0,1015.0,-5.0,0,1,0,0,2010-01-27,6,153.0
468,-11,0,0,18.79,1015.0,-4.0,0,1,0,0,2010-01-27,7,140.0
469,-11,0,0,3.13,1015.0,-3.0,1,0,0,0,2010-01-27,8,147.0
470,-10,0,0,6.26,1015.0,-1.0,1,0,0,0,2010-01-27,9,158.0
471,-9,0,0,9.39,1015.0,1.0,1,0,0,0,2010-01-27,10,153.0
472,-9,0,0,1.79,1015.0,3.0,0,1,0,0,2010-01-27,11,154.0
473,-9,0,0,4.92,1014.0,4.0,0,1,0,0,2010-01-27,12,143.0
474,-9,0,0,8.05,1013.0,6.0,0,1,0,0,2010-01-27,13,90.0
475,-13,0,0,16.1,1012.0,8.0,0,1,0,0,2010-01-27,14,55.0
476,-14,0,0,24.15,1013.0,8.0,0,1,0,0,2010-01-27,15,52.0
477,-14,0,0,32.2,1014.0,7.0,0,1,0,0,2010-01-27,16,41.0
478,-13,0,0,39.35,1015.0,7.0,0,1,0,0,2010-01-27,17,29.0
479,-13,0,0,47.4,1016.0,5.0,0,1,0,0,2010-01-27,18,37.0
480,-12,0,0,52.32,1018.0,4.0,0,1,0,0,2010-01-27,19,49.0
481,-13,0,0,56.34,1019.0,3.0,0,1,0,0,2010-01-27,20,56.0
482,-14,0,0,62.15,1020.0,3.0,0,1,0,0,2010-01-27,21,38.0
483,-14,0,0,67.96,1021.0,3.0,0,1,0,0,2010-01-27,22,37.0
484,-14,0,0,71.98,1022.0,0.0,0,1,0,0,2010-01-27,23,28.0
485,-22,0,0,12.07,1027.0,-1.0,0,1,0,0,2010-01-29,0,19.0
486,-21,0,0,15.2,1027.0,-4.0,0,1,0,0,2010-01-29,1,24.0
487,-21,0,0,0.89,1026.0,-4.0,0,0,0,1,2010-01-29,2,25.0
488,-19,0,0,1.79,1026.0,-8.0,1,0,0,0,2010-01-29,3,20.0
489,-20,0,0,0.89,1025.0,-7.0,0,0,0,1,2010-01-29,4,24.0
490,-20,0,0,1.79,1024.0,-8.0,0,1,0,0,2010-01-29,5,17.0
491,-18,0,0,0.89,1024.0,-10.0,0,0,0,1,2010-01-29,6,10.0
492,-21,0,0,4.02,1024.0,-2.0,0,1,0,0,2010-01-29,7,11.0
493,-21,0,0,9.83,1025.0,-1.0,0,1,0,0,2010-01-29,8,16.0
494,-24,0,0,17.88,1025.0,1.0,0,1,0,0,2010-01-29,9,20.0
495,-25,0,0,26.82,1025.0,2.0,0,1,0,0,2010-01-29,10,13.0
496,-24,0,0,33.97,1024.0,3.0,0,1,0,0,2010-01-29,11,12.0
497,-25,0,0,42.02,1023.0,4.0,0,1,0,0,2010-01-29,12,12.0
498,-24,0,0,50.07,1022.0,5.0,0,1,0,0,2010-01-29,13,12.0
499,-25,0,0,57.22,1020.0,6.0,0,1,0,0,2010-01-29,14,12.0
500,-25,0,0,65.27,1020.0,6.0,0,1,0,0,2010-01-29,15,31.0
501,-23,0,0,72.42,1020.0,6.0,0,1,0,0,2010-01-29,16,36.0
502,-22,0,0,78.23,1020.0,5.0,0,1,0,0,2010-01-29,17,42.0
503,-21,0,0,84.04,1020.0,5.0,0,1,0,0,2010-01-29,18,52.0
504,-20,0,0,89.85,1020.0,5.0,0,1,0,0,2010-01-29,19,26.0
505,-20,0,0,93.87,1020.0,3.0,0,1,0,0,2010-01-29,20,24.0
506,-20,0,0,97.89,1020.0,3.0,0,1,0,0,2010-01-29,21,25.0
507,-19,0,0,101.02,1021.0,3.0,0,1,0,0,2010-01-29,22,43.0
508,-19,0,0,105.94,1020.0,3.0,0,1,0,0,2010-01-29,23,47.0
509,-18,0,0,109.96,1020.0,0.0,0,1,0,0,2010-01-30,0,61.0
510,-18,0,0,114.88,1020.0,0.0,0,1,0,0,2010-01-30,1,66.0
511,-15,0,0,1.79,1020.0,-1.0,0,0,0,1,2010-01-30,2,65.0
512,-15,0,0,0.89,1020.0,-2.0,0,1,0,0,2010-01-30,3,70.0
513,-16,0,0,4.02,1020.0,-1.0,0,1,0,0,2010-01-30,4,36.0
514,-16,0,0,8.94,1019.0,-4.0,0,1,0,0,2010-01-30,5,37.0
515,-15,0,0,0.89,1020.0,-5.0,0,0,0,1,2010-01-30,6,22.0
516,-16,0,0,3.13,1020.0,-5.0,0,1,0,0,2010-01-30,7,24.0
517,-15,0,0,0.89,1021.0,-6.0,0,0,0,1,2010-01-30,8,29.0
518,-15,0,0,4.02,1021.0,0.0,0,1,0,0,2010-01-30,9,35.0
519,-18,0,0,8.04,1021.0,3.0,0,1,0,0,2010-01-30,10,35.0
520,-21,0,0,12.96,1020.0,5.0,0,1,0,0,2010-01-30,11,33.0
521,-22,0,0,18.77,1020.0,6.0,0,1,0,0,2010-01-30,12,32.0
522,-22,0,0,25.92,1019.0,7.0,0,1,0,0,2010-01-30,13,25.0
523,-22,0,0,35.75,1018.0,7.0,0,1,0,0,2010-01-30,14,16.0
524,-23,0,0,45.58,1018.0,7.0,0,1,0,0,2010-01-30,15,26.0
525,-23,0,0,52.73,1017.0,7.0,0,1,0,0,2010-01-30,16,32.0
526,-22,0,0,58.54,1018.0,6.0,0,1,0,0,2010-01-30,17,36.0
527,-21,0,0,64.35,1018.0,5.0,0,1,0,0,2010-01-30,18,37.0
528,-21,0,0,70.16,1019.0,5.0,0,1,0,0,2010-01-30,19,45.0
529,-19,0,0,74.18,1019.0,4.0,0,1,0,0,2010-01-30,20,71.0
530,-19,0,0,78.2,1020.0,5.0,0,1,0,0,2010-01-30,21,67.0
531,-19,0,0,81.33,1020.0,2.0,0,1,0,0,2010-01-30,22,69.0
532,-18,0,0,84.46,1021.0,2.0,0,1,0,0,2010-01-30,23,94.0
533,-18,0,0,87.59,1021.0,1.0,0,1,0,0,2010-01-31,0,85.0
534,-18,0,0,90.72,1021.0,1.0,0,1,0,0,2010-01-31,1,35.0
535,-16,0,0,93.85,1022.0,-3.0,0,1,0,0,2010-01-31,2,26.0
536,-15,0,0,95.64,1022.0,-2.0,0,1,0,0,2010-01-31,3,24.0
537,-15,0,0,99.66,1022.0,0.0,0,1,0,0,2010-01-31,4,20.0
538,-17,0,0,105.47,1023.0,1.0,0,1,0,0,2010-01-31,5,16.0
539,-15,0,0,109.49,1023.0,0.0,0,1,0,0,2010-01-31,6,18.0
540,-18,0,0,113.51,1025.0,0.0,0,1,0,0,2010-01-31,7,19.0
541,-17,0,0,116.64,1025.0,0.0,0,1,0,0,2010-01-31,8,22.0
542,-17,0,0,120.66,1026.0,2.0,0,1,0,0,2010-01-31,9,17.0
543,-19,0,0,129.6,1026.0,3.0,0,1,0,0,2010-01-31,10,18.0
544,-19,0,0,138.54,1026.0,4.0,0,1,0,0,2010-01-31,11,11.0
545,-20,0,0,145.69,1025.0,5.0,0,1,0,0,2010-01-31,12,11.0
546,-17,0,0,4.02,1024.0,5.0,1,0,0,0,2010-01-31,13,16.0
547,-18,0,0,7.15,1024.0,6.0,1,0,0,0,2010-01-31,14,18.0
548,-18,0,0,0.89,1024.0,6.0,0,0,0,1,2010-01-31,15,17.0
549,-18,0,0,1.79,1024.0,5.0,0,0,1,0,2010-01-31,16,19.0
550,-17,0,0,3.58,1024.0,4.0,0,0,1,0,2010-01-31,17,26.0
551,-17,0,0,1.79,1024.0,1.0,1,0,0,0,2010-01-31,18,24.0
552,-15,0,0,2.68,1025.0,-1.0,1,0,0,0,2010-01-31,19,54.0
553,-13,0,0,0.89,1025.0,-1.0,0,0,0,1,2010-01-31,20,71.0
554,-8,0,0,5.81,1026.0,-1.0,0,0,1,0,2010-01-31,21,129.0
555,-7,0,0,10.73,1027.0,-2.0,0,0,1,0,2010-01-31,22,145.0
556,-7,0,0,13.86,1027.0,-2.0,0,0,1,0,2010-01-31,23,101.0
557,-8,0,0,15.65,1027.0,-3.0,0,0,1,0,2010-02-01,0,65.0
558,-9,0,0,0.89,1027.0,-4.0,1,0,0,0,2010-02-01,1,70.0
559,-9,0,0,1.78,1027.0,-4.0,1,0,0,0,2010-02-01,2,67.0
560,-9,0,0,0.89,1027.0,-4.0,0,0,0,1,2010-02-01,3,76.0
561,-9,0,0,0.89,1026.0,-4.0,0,0,1,0,2010-02-01,4,76.0
562,-9,0,0,0.89,1027.0,-5.0,0,0,0,1,2010-02-01,5,68.0
563,-10,0,0,0.89,1027.0,-4.0,0,0,1,0,2010-02-01,6,73.0
564,-10,0,0,0.89,1027.0,-4.0,0,0,0,1,2010-02-01,7,73.0
565,-10,0,0,0.89,1028.0,-6.0,1,0,0,0,2010-02-01,8,64.0
566,-9,0,0,1.79,1028.0,-3.0,0,0,1,0,2010-02-01,9,53.0
567,-9,0,0,0.89,1028.0,-2.0,0,0,0,1,2010-02-01,10,72.0
568,-9,0,0,1.79,1028.0,-1.0,0,0,1,0,2010-02-01,11,78.0
569,-10,0,0,6.71,1027.0,0.0,0,0,1,0,2010-02-01,12,72.0
570,-12,0,0,10.73,1026.0,0.0,0,0,1,0,2010-02-01,13,56.0
571,-14,0,0,14.75,1026.0,1.0,0,0,1,0,2010-02-01,14,54.0
572,-14,0,0,16.54,1025.0,0.0,0,0,1,0,2010-02-01,15,40.0
573,-12,0,0,19.67,1026.0,0.0,0,0,1,0,2010-02-01,16,49.0
574,-10,0,0,21.46,1025.0,-1.0,0,0,1,0,2010-02-01,17,63.0
575,-9,0,0,23.25,1026.0,-2.0,0,0,1,0,2010-02-01,18,66.0
576,-10,0,0,26.38,1026.0,-2.0,0,0,1,0,2010-02-01,19,64.0
577,-10,0,0,30.4,1027.0,-4.0,0,0,1,0,2010-02-01,20,63.0
578,-10,0,0,34.42,1027.0,-5.0,0,0,1,0,2010-02-01,21,65.0
579,-10,0,0,39.34,1027.0,-5.0,0,0,1,0,2010-02-01,22,64.0
580,-11,0,0,41.13,1027.0,-7.0,0,0,1,0,2010-02-01,23,64.0
581,-10,0,0,42.92,1028.0,-7.0,0,0,1,0,2010-02-02,0,62.0
582,-11,0,0,0.89,1028.0,-8.0,0,0,0,1,2010-02-02,1,56.0
583,-11,0,0,1.34,1028.0,-9.0,0,0,0,1,2010-02-02,2,87.0
584,-11,0,0,1.79,1028.0,-10.0,1,0,0,0,2010-02-02,3,72.0
585,-12,0,0,0.89,1028.0,-10.0,0,0,0,1,2010-02-02,4,104.0
586,-13,0,0,0.89,1028.0,-11.0,1,0,0,0,2010-02-02,5,97.0
587,-11,0,0,0.89,1028.0,-9.0,0,0,0,1,2010-02-02,6,96.0
588,-11,0,0,0.89,1028.0,-8.0,0,0,1,0,2010-02-02,7,86.0
589,-10,0,0,1.79,1029.0,-7.0,0,1,0,0,2010-02-02,8,85.0
590,-14,0,0,4.92,1029.0,-6.0,1,0,0,0,2010-02-02,9,92.0
591,-18,0,0,10.73,1029.0,-5.0,1,0,0,0,2010-02-02,10,55.0
592,-20,0,0,14.75,1029.0,-3.0,1,0,0,0,2010-02-02,11,36.0
593,-20,0,0,16.54,1028.0,-2.0,1,0,0,0,2010-02-02,12,27.0
594,-20,0,0,18.33,1028.0,-1.0,1,0,0,0,2010-02-02,13,25.0
595,-20,0,0,1.79,1027.0,0.0,0,0,0,1,2010-02-02,14,28.0
596,-22,0,0,2.68,1027.0,0.0,0,0,0,1,2010-02-02,15,32.0
597,-22,0,0,3.57,1027.0,1.0,0,0,0,1,2010-02-02,16,35.0
598,-19,0,0,1.79,1027.0,-2.0,1,0,0,0,2010-02-02,17,43.0
599,-20,0,0,3.13,1028.0,-4.0,0,1,0,0,2010-02-02,18,70.0
600,-21,0,0,4.02,1029.0,-3.0,0,1,0,0,2010-02-02,19,83.0
601,-19,0,0,0.89,1029.0,-6.0,0,0,0,1,2010-02-02,20,66.0
602,-16,0,0,0.89,1029.0,-7.0,1,0,0,0,2010-02-02,21,70.0
603,-21,0,0,1.79,1030.0,-5.0,0,1,0,0,2010-02-02,22,80.0
604,-19,0,0,4.92,1030.0,-8.0,0,1,0,0,2010-02-02,23,88.0
605,-20,0,0,8.05,1030.0,-8.0,0,1,0,0,2010-02-03,0,69.0
606,-21,0,0,0.89,1030.0,-8.0,0,0,0,1,2010-02-03,1,71.0
607,-18,0,0,0.89,1030.0,-10.0,1,0,0,0,2010-02-03,2,62.0
608,-17,0,0,0.89,1030.0,-10.0,0,0,0,1,2010-02-03,3,73.0
609,-17,0,0,0.89,1030.0,-12.0,0,0,1,0,2010-02-03,4,107.0
610,-17,0,0,1.79,1030.0,-13.0,0,1,0,0,2010-02-03,5,94.0
611,-17,0,0,4.92,1030.0,-13.0,0,1,0,0,2010-02-03,6,121.0
612,-19,0,0,0.89,1030.0,-11.0,0,0,0,1,2010-02-03,7,132.0
613,-18,0,0,1.34,1030.0,-11.0,0,0,0,1,2010-02-03,8,161.0
614,-18,0,0,1.79,1030.0,-8.0,0,1,0,0,2010-02-03,9,120.0
615,-19,0,0,3.13,1030.0,-4.0,1,0,0,0,2010-02-03,10,72.0
616,-20,0,0,4.92,1030.0,-2.0,0,1,0,0,2010-02-03,11,58.0
617,-22,0,0,12.07,1029.0,0.0,0,1,0,0,2010-02-03,12,34.0
618,-23,0,0,19.22,1027.0,1.0,0,1,0,0,2010-02-03,13,14.0
619,-24,0,0,28.16,1026.0,1.0,0,1,0,0,2010-02-03,14,17.0
620,-25,0,0,37.1,1026.0,2.0,0,1,0,0,2010-02-03,15,15.0
621,-22,0,0,46.93,1026.0,2.0,0,1,0,0,2010-02-03,16,23.0
622,-21,0,0,54.08,1026.0,1.0,0,1,0,0,2010-02-03,17,34.0
623,-22,0,0,59.0,1026.0,1.0,0,1,0,0,2010-02-03,18,96.0
624,-17,0,0,63.02,1027.0,0.0,0,1,0,0,2010-02-03,19,87.0
625,-20,0,0,0.89,1027.0,-4.0,0,0,0,1,2010-02-03,20,87.0
626,-20,0,0,1.79,1028.0,-5.0,0,1,0,0,2010-02-03,21,95.0
627,-21,0,0,4.92,1028.0,-6.0,0,1,0,0,2010-02-03,22,105.0
628,-21,0,0,0.45,1028.0,-7.0,0,0,0,1,2010-02-03,23,114.0
629,-19,0,0,4.92,1027.0,-4.0,1,0,0,0,2010-02-05,0,48.0
630,-19,0,0,8.05,1027.0,-4.0,1,0,0,0,2010-02-05,1,54.0
631,-19,0,0,0.89,1028.0,-4.0,0,0,0,1,2010-02-05,2,42.0
632,-19,0,0,1.79,1028.0,-5.0,1,0,0,0,2010-02-05,3,47.0
633,-15,0,0,1.79,1028.0,-5.0,0,0,1,0,2010-02-05,4,87.0
