uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
246,0,0,104.07555,177,65.09,11.99,6,39.25,3,19,1,0,1,11,1,0,186.57,147,6,41,1
247,14,18,-1,0,300.21,10.25,1,16.61,1,3,1,0,1,117,2,17,-1,52,6,314,1
248,1,1,105.5402361,4,22.24812844,10.75761232,1,10.66793497,1,0,1,0,1,7,0,1,37.5616274,23,1,13.63736943,1
249,0,0,-1,0,61.39,2.86,1,0,1,51,1,36,1,18,57,0,-1,118,1,12,1
250,0,0,104.07102,20,41.03,10.88,1,180.01,1,0,1,0,1,1,32,0,36.82,19,9,36,1
251,0,0,-1,6,33.01983861,30.77954984,1,0,1,1,1,0,1,4,48,0,62.32879781,12,1,43.85628321,0
252,0,0,111.2387524,4,36.30147397,61.26634582,1,0,1,4,1,0,1,4,4,0,35.56456473,37,2,29.62303081,0
253,0,0,-1,0,52.15792166,20.24404541,1,12.88585947,1,1,1,0,1,2,0,0,9.463424777,24,1,18.8086777,0
254,1,1,112.2565285,0,34.18338151,1.249820853,1,48.16041829,1,16,1,0,1,7,1,1,21.84696524,12,1,24.03129324,0
255,1,1,118.7609,35,39.66,31.82,4,24.32,45,25,1,118,1,12,0,1,229.21,101,4,36,1
256,107,228,116.38791,38,51.74,24.11,1,3.84,6,71,1,0,1,10,3,30,142.82,103,1,59,1
257,1,2,120.74922,0,95.54,23.78,1,70.1,2,8,1,0,1,4,44,11,-1,65,3,61,1
258,1,1,111.7503382,9,73.57938474,17.78137794,1,104.8940147,1,18,1,0,1,12,29,16,41.31166714,86,1,75.12276722,0
259,0,0,-1,4,20.1,36.85,13,8.38,1,155,1,0,56,1,31,0,15.38,11,5,24,1
260,1,0,20.34105943,0,131.1581848,51.50005046,1,225.0626402,1,0,1,0,1,1,5,1,1.969045971,190,6,110.8301735,1
261,0,0,-1,181,40.12,7.17,1,0,10,36,1,210,1,26,64,0,194.26,142,1,30,1
262,230,463,109.49282,93,219.92,12.73,21,2.24,156,1,1,0,41,110,10,140,202.84,403,8,293,1
263,0,0,-1,0,110.1146306,8.993334711,1,22.09424067,1,42,1,0,1,2,2,0,-1,59,1,98.80226001,0
264,1,1,119.52372,0,29.99,34.39,1,12.64,1,26,1,0,1,28,104,1,0.01,21,4,11,1
265,1,1,122.27011,69,219.45,2.34,1,128.43,9,46,1,0,1,2,7,1,68.68,123,9,147,0
266,0,0,120.28822,0,28.81,67.97,42,0,1,0,1,0,52,1,48,0,41.94,40,3,20,1
267,1,0,113.8622451,18,38.1891031,37.98775069,1,12.29934625,1,37,1,0,1,7,0,0,47.70884067,8,1,38.70209765,1
268,1,1,112.948534,0,298.7944451,20.06058147,1,102.3887465,6,1,1,0,1,2,1,1,132.7052559,395,9,312.6813498,0
269,0,0,-1,0,48.96879863,5.011293835,1,25.1452635,1,6,1,0,1,1,0,0,0.599272022,21,1,40.40140542,1
270,9,13,106.70011,0,67.24,12.54,1,6.37,1,113,1,0,1,2,12,3,0.31,36,5,57,1
271,1,1,-1,18,56.4,24.32,1,6.47,2,22,1,0,16,13,32,5,55.74,68,4,34,1
272,1,1,-1,0,139.067225,4.101176126,1,40.55438697,1,5,1,0,1,7,1,1,2.096124396,147,1,81.58841719,0
273,0,0,113.26762,34,30.86,20.42,1,52.42,1,32,70,0,1,3,19,0,36.13,28,2,32,1
274,91,139,118.12581,0,131.33,45.25,1,73.11,1,53,24,0,1,6,2,16,-1,38,16,125,0
275,0,0,117.27562,0,44.22,3.98,1,48.03,1,14,1,0,1,5,76,0,-1,49,1,31,1
276,0,0,102.70201,6,59,11.99,1,0.38,1,21,1,0,1,24,32,0,9,57,1,36,1
277,1,2,113.26762,0,229.12,7.8,38,29.52,9,3,1,0,1,40,24,5,37.12,114,4,44,1
278,0,0,-1,0,53.94,1.74,1,18.87,1,1,1,0,1,24,0,0,0.93,71,1,44,0
279,0,0,-1,5,64.15,35.17,1,15.35,1,23,1,0,1,15,7,0,4.3,52,4,45,1
280,116,35,111.525,29,70.03,15.89,1,14.05,2,24,1,0,1,13,6,20,28.66,30,3,57,0
281,1,410,120.4177592,0,103.7416859,27.41555207,1,20.4683284,2,22,1,0,1,18,7,24,141.7432115,67,2,185.6171831,0
282,20,157,-1,16,118.99,16.57,48,314.85,8,4,1,0,1,4,6,48,59.35,92,4,126,1
283,1,1,111.9973992,5,53.7113474,22.90005943,1,50.12444778,1,0,1,0,1,1,1,2,18.53987721,39,2,53.18176474,1
284,1,1,119.7468712,0,21.16242509,7.226478966,1,10.8236059,1,7,1,0,1,3,1,1,3.036193938,41,1,23.6253239,0
285,1,1,112.96831,0,77.59,7.76,1,0,1,20,1,0,1,3,75,5,5,61,1,103,1
286,13,37,117.04702,0,76.47,87.37,1,0,2,7,1,0,1,32,15,10,-1,30,2,51,1
287,1,0,122.2669689,0,112.530672,11.36555359,1,291.9213083,1,5,1,0,1,3,6,0,4.577368221,22,1,93.15063445,0
288,1,1,-1,0,33.73874207,0,1,0,1,0,1,0,1,3,1,1,6.449182444,12,4,23.88645567,0
289,16,52,-1,8,29.14,0,1,0,1,96,1,0,1,3,124,3,10.93,12,9,23,1
290,1,148,113.10101,80,95.22,16.68,1,0.1,42,21,1,0,1,8,13,16,125.61,134,72,103,1
291,0,0,-1,17,93.14,25.23,1,0,10,4,1,0,1,3,24,0,22.87,106,54,48,0
292,0,0,120.08366,5,32.7,10.07,1,30.23,5,42,1,129,1,4,12,0,29.72,31,2,28,1
293,1,1,108.3333149,8,65.51475127,9.313609697,1,16.69746573,1,5,1,0,1,8,28,1,150.1613189,118,1,40.86983609,1
294,1,16,114.39762,0,86.08,0,1,0.22,2,1,1,0,1,8,16,3,0.6,469,4,30,1
295,0,0,-1,20,22.29,52.88,1,0.13,1,6,1,0,1,4,209,0,69.86,36,1,6,1
296,1,1,120.3905817,8,56.84709797,18.84065321,1,11.71693838,2,42,1,0,1,11,63,1,121.0560497,76,1,56.72392229,1
297,9,63,119.30322,18,45.06,8.1,1,21.24,17,5,332,0,1,6,10,10,148.77,201,1,23,1
298,1,1,119.30322,155,53.39,21.95,1,8.74,7,36,1,174,1,13,9,1,191.95,80,8,43,1
299,1,1,120.16502,0,107.71,21.15,1,30.58,1,16,1,0,1,19,3,1,-1,67,5,43,1
300,1,1,101.82436,0,85.01,60.88,49,133.39,1,1,1,48,1,7,0,1,45.74,37,5,83,1
301,1,7,118.011,0,123.89,8.34,128,84.85,4,5,1,0,1,9,6,12,131.62,48,18,92,1
302,0,0,118.185433,0,71.82899356,17.48639131,1,4.806926985,1,18,1,0,1,7,0,0,34.64402132,18,2,82.11422465,0
303,1,3,118.58282,0,107.51,32.1,1,96.99,1,0,1,0,1,1,60,2,0,62,13,149,1
304,0,0,120.57872,45,60.79,1.69,1,14.71,1,171,185,0,1,4,2,0,44.19,69,2,38,1
305,1,279,114.4633562,4,99.67223907,23.91460926,1,8.184487496,1,14,1,0,1,18,1,21,177.5248478,427,2,123.1896622,0
306,173,157,104.07555,19,104.63,18.25,1,404.9,5,2,1,0,1,28,34,97,94.78,64,23,79,0
307,12,11,118.12581,0,147.45,12.3,1,49.35,1,1,1,0,1,47,10,3,-1,19,6,255,1
308,1,1,119.30322,0,108.03,0,7,0,1,74,1,0,1,5,19,1,6.77,64,6,87,1
309,1,1,111.6854154,4,49.40555071,9.818090388,1,62.9233412,1,0,1,0,1,1,9,9,65.92034365,11,4,70.64866001,0
310,1,1,-1,0,30.23,26.86,1,1.28,1,88,1,0,1,2,3,1,-1,11,3,16,1
311,1,3,113.26762,15,45.06,39.94,7,1.25,1,29,1,0,1,2,143,10,15.26,345,3,30,1
312,184,229,-1,19,73.92,22.11,1,67.05,5,70,1,0,1,5,0,86,33.92,55,6,143,1
313,0,0,103.75628,30,100.08,6.96,1,5.54,1,9,38,0,1,53,38,0,29.97,98,1,118,1
314,14,71,118.71942,0,84.8,29.75,1,22.26,2,7,1,0,1,7,17,6,-1,35,1,70,1
315,1,2,116.032646,51,80.44,31.34,1,30.19,2,148,1,0,1,4,4,14,50.07,157,12,48,0
316,1,2,114.05388,0,43.21,46.13,18,0,3,3,1,0,1,31,0,4,24.75,41,1,19,1
317,1,1,118.12581,28,43,26.87,1,29.41,1,0,1,0,1,1,10,1,32.71,19,9,38,1
318,0,0,123.96482,79,52.77,11.28,1,10.82,1,5,1,0,1,38,6,0,97.3,27,1,61,1
319,0,0,116.38791,0,49.37,13.46,1,0,5,12,1,0,172,10,15,0,-1,32,2,28,1
320,1,1,110.277251,0,32.96496218,14.79056169,1,21.2522654,1,1,1,0,1,3,5,1,0.226516951,17,1,29.69864448,0
321,0,0,110.98382,0,24.23,19.84,1,0,1,79,1,0,1,5,24,0,-1,1,1,13,1
322,21,46,113.3667,6,48.53,16.85,1,21.25,20,0,1,0,1,1,28,5,9.02,32,1,40,1
323,0,0,113.41933,0,36.96,35.32,1,0,1,131,1,0,1,2,56,0,10.43,39,5,31,1
324,0,0,114.1469772,0,15.52716235,18.99511349,1,0.490186508,1,0,1,0,1,5,0,0,20.42884136,19,1,11.55265432,0
325,0,0,-1,0,77.47434127,26.8855058,1,0,1,15,1,0,1,3,4,0,4.246530591,106,1,77.82838176,0
326,0,0,118.18012,0,162.32,17.14,1,23.86,1,16,46,0,1,7,65,0,-1,336,1,107,1
327,1,26,104.07555,10,65.56,36.75,1,40.97,1,11,1,0,1,10,82,28,9.65,31,5,40,1
328,1,3,108.26727,0,32.84,17.6,1,124.36,1,8,1,0,1,71,5,3,9.37,57,2,19,1
329,74,82,-1,35,69.63,66.9,1,0,36,5,23,0,1,12,71,26,40.68,63,4,79,1
330,1,1,117.1902,4,72.1,68.72,1,0,49,18,1,0,1,6,28,2,3.9,64,1,51,1
331,1,1,120.74922,1,113.05,0.8,1,49.36,1,126,1,0,1,2,3,1,3.39,241,4,35,0
332,1,1,123.40612,16,52.02,88.79,1,0,1,11,1,0,1,7,9,2,29.65,115,3,16,1
333,1,16,17.02624569,15,59.52269707,18.49383282,1,600.445694,1,8,1,0,1,3,2,22,142.1657837,39,1,55.7057981,0
334,1,1,112.96831,0,122.43,0.01,1,160.87,1,2,1,112,1,25,29,1,-1,175,1,79,1
335,16,55,117.18511,7,48.82,25.08,1,35.7,3,7,1,0,1,7,6,12,67.16,19,2,20,0
336,0,0,121.47262,0,25.04,23.83,1,2.25,5,92,107,0,1,2,22,0,-1,22,1,10,1
337,1,1,118.12581,5,59.47,0,26,0,2,19,1,91,1,7,21,1,156.01,36,6,73,1
338,0,0,-1,48,78.84,87.59,1,3.18,2,0,1,0,1,1,0,0,47.83,17,78,71,1
339,1,2,-1,0,34.55,37.67,1,0,1,135,1,0,1,2,31,2,-1,16,10,40,1
340,0,0,112.7786877,4,42.01265778,32.49715938,1,2.596816123,1,0,1,0,1,1,5,0,85.05665564,34,1,35.16358403,0
341,1,2,113.02982,7,20.44,11.6,1,0,1,32,1,0,1,8,21,3,20.09,28,1,2,1
342,1,1,10.17400843,0,132.9744039,54.32470289,1,221.4398466,1,0,1,0,1,1,6,1,-0.576938962,85,6,109.0597256,0
343,1,1,116.51012,0,264.4065678,73.37087715,1,0.562778672,1,3,1,0,1,4,9,1,20.67199011,184,3,256.3136845,1
344,1,1,-1,0,80.81,0,1,0,1,15,1,0,1,23,0,1,-1,79,5,72,1
345,1,1,-1,67,45,18.98,16,0,4,19,1,118,1,38,13,3,181.43,92,9,40,1
346,1,10,120.74922,9,38.8,3.41,33,14.88,4,42,1,94,1,10,4,4,118.05,88,3,26,0
347,0,0,114.27912,9,61.02,14.51,1,6.8,1,16,1,0,226,4,16,0,16.87,85,1,62,1
348,0,0,116.38791,0,47.14,7.37,1,7.97,1,2,1,0,1,17,70,0,-1,38,3,31,1
349,0,0,116.38791,0,33.96,1.35,84,0,3,30,1,0,1,8,33,0,48.84,30,1,6,1
350,1,1,117.18511,1,130.44,4.49,12,0,8,2,1,101,1,40,1,1,20.06,159,1,70,1
351,1,1,115.0121772,0,80.48743705,18.72364517,1,67.5505906,1,11,1,0,1,12,1,0,61.55456869,86,1,56.08280629,0
352,1,18,-1,0,112.9,0,1,0,1,12,1,0,1,18,63,1,-1,41,5,133,1
353,141,455,-1,23,121.83,0,88,0,59,19,1,0,1,11,10,55,54.24,99,8,128,1
354,1,1,118.011,0,41.35,9.2,1,152.14,1,63,1,0,1,6,66,1,-1,23,1,49,1
355,1,4,109.27382,0,50.88,26.61,4,5.17,1,19,1,0,1,40,29,5,3.6,42,10,35,1
356,0,0,-1,0,71.86,10.56,1,0,2,6,1,0,1,46,2,0,2.2,76,1,52,1
357,87,19,108.9356,0,95.19,14.83,1,90.61,1,9,1,0,1,31,35,2,-1,64,4,62,1
358,0,0,-1,0,56.27,29.59,1,45.37,2,50,85,0,1,3,35,0,-1,21,6,59,0
359,0,0,-1,0,68.2346523,35.00909284,1,0.065487704,1,7,1,0,1,3,4,0,-1,106,1,86.61477821,0
360,1,3,-1,6,24.61,32.81,1,0,1,5,229,0,1,7,38,5,263.11,50,2,51,0
361,1,5,-1,0,138.89,57.76,1,220.77,47,0,1,0,1,1,5,4,-1,144,5,113,0
362,1,1,-1,0,68.04,26.37,3,0,1,22,1,0,1,13,1,1,-1,48,1,51,1
363,0,0,115.9392666,0,22.46888687,55.62401976,1,4.847663727,1,0,1,0,1,3,1,0,43.47556141,6,3,30.06133891,1
364,21,2,-1,38,73.12,11.46,11,2.08,1,78,1,0,1,13,1,4,57.84,164,1,1,1
365,17,18,-1,21,55.21,8.4,1,32.87,1,60,1,0,1,19,40,6,96.82,48,4,61,1
366,1,0,119.3844031,40,52.58402522,15.76439202,1,69.94169305,1,34,1,0,1,3,1,0,117.5612054,39,3,40.59938512,1
367,1,1,-1,0,63.82425903,10.65456549,1,1.07188602,1,0,1,0,1,1,1,1,-0.14929681,17,2,28,0
368,0,0,107.6915402,0,48.31242959,37.60830634,1,15.92459729,1,1,1,0,1,9,2,0,36.6159619,39,2,63.98593981,1
369,1,1,121.54355,0,75.15,19.99,120,23.63,8,196,1,13,1,3,40,1,123.67,136,9,87,1
370,87,36,120.16502,0,67.5,32.02,103,25.11,2,91,1,0,1,4,4,8,103.41,97,5,38,1
371,1,14,108.9356,42,433.43,1.94,2,9.34,2,17,1,0,154,3,89,7,42.9,42,1,190,1
372,0,0,110.95072,0,49.79,56.39,1,16.86,1,40,1,0,1,3,6,0,-1,6,3,28,0
373,6,12,-1,0,840,31.05,1,0.18,2,2,1,0,1,35,1,7,-1,183,1,46,1
374,17,22,111.28032,0,22.55,52.88,1,0,1,3,1,0,1,5,52,11,-1,13,4,20,1
375,1,2,116.96701,4,44.68,0.69,1,47.53,1,118,1,0,1,2,150,5,3.58,33,1,38,1
376,179,422,-1,8,119.21,42.67,1,0.52,1,12,1,0,1,7,27,19,24.15,131,6,79,1
377,1,16,-1,0,126.34,0,1,0,1,53,1,0,1,2,35,5,-1,57,9,110,1
378,0,0,-1,0,29.56634608,27.68575892,1,2.500846963,1,0,1,0,1,1,21,0,92.4046118,12,1,37.23386993,0
379,1,15,105.05978,0,79.31,5.04,3,28.9,7,37,1,0,1,8,6,3,33.98,131,10,61,1
380,1,1,115.48022,67,172.31,15.04,1,18.91,1,9,14,0,1,7,11,1,66.69,205,3,54,1
381,1,1,-1,0,46.08,24.55,1,0.2,1,22,1,0,1,5,5,1,-1,20,1,28,1
382,1,26,117.24572,0,36.45,99.7,1,0.19,1,62,1,0,1,2,2,6,0.01,12,4,30,1
383,1,7,113.41933,0,55.64,21.06,15,0,1,14,1,0,1,11,20,4,58.97,45,3,60,1
384,0,0,120.08366,8,78.28,8.06,1,10.37,1,12,140,0,1,2,24,0,24.26,41,9,87,0
385,127,61,-1,14,66.19,31.61,1,0,8,25,1,0,1,16,20,6,13.82,276,1,30,0
386,19,15,120.28822,25,26.71,10.09,1,4.6,3,96,1,0,1,1,214,3,183.41,36,4,22,0
387,1,1,117.4055629,0,46.39625684,3.786372382,1,0,1,6,1,0,1,5,33,1,3.499794893,17,7,47.127247,1
388,0,0,118.6753523,0,59.17666582,51.29718493,1,97.58266573,1,70,1,0,1,2,0,0,12.32066175,41,2,43.81087777,0
389,1,3,123.89436,0,161.16,17.31,1,0,2,5,1,0,1,30,7,3,-1,101,4,150,1
390,0,0,114.27912,0,30.96,18.12,1,33.5,1,3,1,0,1,6,21,0,-1,13,12,23,1
391,1,31,114.05388,6,34.66,16.2,1,31.66,4,14,1,0,1,3,2,9,6.5,27,3,27,0
392,153,242,102.95254,26,97.64,38.43,1,141.73,9,5,87,112,1,5,2,10,116.75,79,5,99,1
393,1,1,111.2610357,0,59.37653976,39.73498039,1,72.54413427,1,5,1,0,1,3,4,1,27.22988915,53,9,82.02392421,1
394,1,11,120.64772,15,56.15,23.48,19,18.93,1,0,1,0,1,1,15,3,48.46,63,5,42,1
395,0,0,-1,0,111.6,14.55,1,0,2,11,1,0,1,7,47,0,-1,166,1,113,1
396,0,0,121.47262,9,34.95,1.83,1,19.6,6,1,15,0,1,9,4,0,8.15,16,4,36,1
397,1,1,116.032646,39,58.88,31.72,1,58.09,1,2,1,119,1,24,7,1,63.85,21,6,59,1
398,1,10,117.02451,16,96.13,23.14,1,244.51,1,17,1,0,1,6,6,7,15.42,35,24,101,0
399,1,3,108.26727,18,126.07,37.72,1,37.4,1,203,149,0,1,2,2,8,100.66,45,16,80,0
400,0,0,103.9333,0,100.1,38.25,1,111.65,1,0,1,0,1,1,1,0,-1,48,2,114,1
401,0,0,-1,0,163.03,47.57,1,12.54,2,10,1,78,1,4,16,0,-1,62,11,232,1
402,0,0,113.41933,1,28.84,20.33,2,0,1,38,1,0,1,2,0,0,1.56,31,2,18,1
403,111,107,121.47262,0,88.81,3.97,1,4.43,10,20,1,0,1,2,109,2,-1,228,1,49,1
404,0,0,113.41933,54,65.45,56.92,1,0,1,4,1,0,1,18,33,0,95.99,93,13,59,1
405,1,1,115.3777909,52,75.80232452,37.56921186,1,45.33876854,2,21,1,0,1,13,1,3,92.65431181,117,2,132.5452244,0
406,1,1,120.5511859,10,114.5718192,15.66956213,1,9.026698353,2,13,1,0,1,18,1,24,150.3839742,61,2,182.775673,0
407,1,1,119.2640069,0,40.78631778,5.558887538,1,39.04705466,1,38,1,0,1,1,3,1,-1,36,1,43.74567177,0
408,1,1,-1,0,43.75,19.81,152,18.5,1,8,1,0,1,32,43,1,123.59,21,2,9,1
409,1,1,121.3771434,8,70.12952062,22.56052756,1,22.92979259,4,43,1,0,1,6,1,1,175.675626,77,2,81.95949364,0
410,61,27,106.912,15,59.52,52.84,1,40.28,1,12,1,0,1,53,6,13,227.12,12,1,46,1
411,1,1,-1,0,29.69102894,24.63849266,1,5.651810425,1,0,1,0,1,1,1,1,-1,14,1,31.52627143,1
412,0,0,109.94512,0,40.32,25.69,1,52.18,1,0,1,0,1,1,0,0,0.38,29,1,38,1
413,0,0,116.38791,10,100,7.75,1,45.61,2,9,1,0,1,27,30,0,9.45,72,18,74,1
414,3,23,114.05388,33,70.02,20.39,1,0,7,16,1,0,1,6,85,8,86.82,195,3,50,1
415,0,0,113.1385115,0,32.81316206,50.13099297,1,0,1,0,1,0,1,4,0,0,32.38985546,6,2,40.68983269,1
416,0,0,113.3667,56,28.91,43.04,1,15.5,3,83,1,0,1,10,184,0,55.71,15,1,33,1
417,0,0,115.5912017,0,40.69360371,53.79420668,1,11.11351425,1,13,1,0,1,10,2,0,19.46639759,8,4,42.40809184,0
418,16,5,118.12581,0,64.65,18.35,1,73.66,1,1,1,0,1,10,3,2,-1,79,12,44,1
419,0,0,113.26762,39,26.51,18.2,1,19.33,3,12,1,0,1,14,44,0,195.71,34,7,27,1
420,1,12,-1,0,55.41,14.63,1,27.88,1,81,1,0,1,6,4,3,0,29,10,54,1
421,0,0,104.07555,0,120.46,5.6,1,55.67,1,4,1,0,1,13,17,0,-1,126,3,72,1
422,77,195,116.67701,0,137.94,40.76,1,65.91,4,30,231,132,1,7,36,42,0.01,57,14,108,0
423,60,77,-1,23,93.16,4.32,1,0,11,8,1,166,1,17,10,6,193.84,166,1,24,1
424,0,0,-1,0,25.93396478,19.45519208,1,6.420342476,1,10,1,0,1,1,0,0,5.787836826,21,1,27.64692589,0
425,0,0,-1,0,58.1,49.65,1,0.18,1,46,1,0,1,10,0,0,-1,9,7,57,1
426,187,56,108.9356,112,93.71,11.92,1,29.53,21,2,79,0,1,80,30,14,112,97,9,64,1
427,0,0,-1,0,36.71,42.49,1,0,1,23,1,0,1,23,8,0,-1,42,1,23,1
428,0,0,119.8313546,46,30.1529979,19.02383647,1,6.890238368,1,1,1,0,1,2,19,0,160.7902935,36,4,21.74671946,0
429,1,0,114.0909128,0,68.20556932,4.382133816,1,44.24818743,1,15,1,0,1,2,2,0,67.80622043,29,1,52.26213435,1
430,0,0,112.55161,0,58.53,26.79,81,13.69,1,5,82,0,1,5,27,0,64.99,10,4,31,1
431,0,0,-1,0,19.67633245,30.30367677,1,6.481502975,1,0,1,0,1,2,0,0,3.645494678,24,1,17.92631094,0
432,41,102,121.47262,0,106.47,17.39,1,66.03,2,54,80,0,1,4,31,16,0.01,137,1,80,1
433,1,1,120.08366,0,118.06,28.9,1,0,1,15,1,0,1,7,0,1,0.02,170,1,62,1
434,0,0,103.82882,4,30.25,35.21,1,14.51,1,0,1,0,1,1,13,0,3.83,21,1,23,1
435,1,17,119.30322,0,61.26,0,1,0,3,18,1,0,1,4,97,7,-1,41,15,65,1
436,2,35,-1,4,29.69,16.16,1,6.89,11,89,81,101,1,3,3,6,111.28,22,2,22,1
437,1,1,106.76212,0,145.14,20.01,1,18.88,1,3,1,0,146,18,1,1,-1,163,1,91,1
438,1,3,118.011,35,41.83,25.17,1,23.56,1,10,1,0,1,3,0,4,34.86,11,11,49,1
439,1,1,121.47262,0,73.59,30.67,1,18.2,1,11,1,0,1,3,73,2,-1,61,14,44,1
440,72,42,-1,0,62.5,0,1,0,1,6,1,0,1,7,34,6,-1,19,14,64,1
441,0,0,-1,0,95.26,62.43,38,0,2,26,1,0,1,26,1,0,36.93,38,4,71,1
442,0,0,121.47262,15,130.6,50.1,1,7.02,128,13,246,61,1,10,2,0,61.06,352,6,83,1
443,1,1,121.6945981,0,126.9400511,25.28164359,1,0,2,2,1,0,1,18,5,24,104.5889777,95,2,169.1490721,1
444,1,0,113.0408523,0,57.1473126,30.93150068,1,31.47426358,1,12,1,0,1,7,3,0,32.62794318,32,2,66.98043105,0
445,193,42,104.07555,11,103.5,5.31,37,163.66,2,51,1,0,1,6,16,19,52.83,38,12,109,1
446,1,11,-1,0,57.55,22.29,1,42.54,1,16,1,0,1,11,31,8,-1,52,7,32,1
447,1,12,-1,0,80.05,70.83,1,0,2,13,1,0,1,3,21,4,-1,45,1,73,1
448,44,23,118.011,22,48.74,7.13,1,16.46,1,4,1,0,1,22,0,5,45.45,21,5,65,1
449,1,7,111.28032,0,136.61,3.54,1,50.73,1,21,1,0,1,10,29,18,-1,131,2,100,1
450,1,8,120.61312,68,46.33,14.02,1,17,3,117,295,0,1,13,18,11,90.21,94,7,28,1
451,1,1,116.0823004,0,77.87936489,37.38735686,1,135.719643,1,32,1,0,1,3,66,0,14.16478137,39,9,74.99114982,0
452,191,448,113.41933,9,38.47,42.05,1,33.87,1,2,1,0,1,14,2,2,207.04,17,1,31,1
453,1,21,107.34111,7,55.04,20.35,1,15.69,1,4,107,0,1,19,26,3,23.83,54,3,25,1
454,1,1,118.011,54,66.9,4.86,1,52.44,78,67,1,0,1,6,0,1,89.35,125,4,47,1
455,0,0,106.52262,0,79.61,30.73,1,0,1,27,1,0,1,5,32,0,-1,49,2,69,1
456,0,0,101.7333,0,48.95,12.48,1,214.64,1,29,34,0,1,35,12,0,-1,26,2,38,1
457,0,0,113.65302,125,54.75,24.02,1,12.75,2,5,1,0,1,25,6,0,125.1,22,1,69,1
458,1,1,115.035613,23,47.26239635,16.15241772,1,16.37725924,3,22,1,0,1,11,28,1,205.2966392,77,3,32.78625831,0
459,1,1,115.48022,0,63.32,12.91,1,2.56,2,60,1,0,1,2,34,1,-1,32,1,54,1
460,6,18,-1,0,104.28,0,1,0,15,36,1,0,1,7,65,10,-1,68,17,63,1
461,1,1,-1,7,53.67,14.24,1,15.06,1,30,1,0,1,8,49,4,68.12,60,4,83,1
462,1,3,108.32342,0,43.46,45.8,1,1.41,1,0,1,0,1,1,21,2,-1,16,2,35,1
463,1,1,111.0422249,0,56.5435453,6.100011062,1,13.36377531,1,15,1,0,1,5,3,1,-0.807408216,37,2,50.52986311,0
464,0,0,-1,0,13.99,46.07,1,0,1,66,1,0,1,2,49,0,-1,8,1,12,1
465,146,144,120.61312,0,118.59,9.81,1,31.59,25,4,1,0,1,14,0,7,0.04,75,9,213,1
466,1,7,-1,13,49.67,22.64,49,0,1,37,1,158,1,8,31,15,203.58,65,4,70,1
467,0,0,-1,128,40.99,31.41,1,0.34,1,13,1,0,1,8,41,0,128.94,73,2,27,1
468,0,0,113.41933,14,28.91,37.08,1,2.58,4,1,1,0,1,21,19,0,178.04,221,3,8,1
469,0,0,116.032646,10,34.6,39.38,1,18,1,148,1,0,1,2,18,0,9.55,16,10,23,0
470,1,1,-1,8,122.05,14.2,1,56.59,2,12,1,0,135,5,1,1,13.42,143,1,113,0
471,1,1,120.6166954,0,25.25691696,46.61218215,1,69.97286912,1,0,1,0,1,1,5,1,7.842091171,8,4,19.88003737,1
472,1,12,118.4632956,0,93.77555091,29.39106315,1,2.068761832,1,0,1,0,1,5,4,3,37.37364029,75,6,132.9622545,1
473,0,0,122.32705,0,50.25,27.3,130,6.03,7,33,1,0,1,7,18,0,135.36,78,3,33,1
474,1,1,27.22576518,0,187.7395685,34.81842697,1,0,1,25,1,0,1,4,6,6,-0.636796791,94,2,227.7020035,0
475,160,68,112.96831,45,112.95,48,1,329.83,4,207,13,0,1,3,10,89,93.89,45,111,148,1
476,0,0,-1,29,21.25,30.56,1,14.08,2,129,1,0,1,4,15,0,87.76,22,3,29,1
477,1,1,-1,0,149.3836101,44.39990103,1,18.47427542,1,1,1,0,1,2,2,1,8.413540977,33,1,127.666468,0
478,1,1,-1,9,143.273615,8.319152787,1,0,3,8,1,0,1,4,1,9,89.96406951,106,16,132.0117801,0
479,1,44,-1,0,65.8,19.02,1,72.04,1,8,72,0,1,14,14,19,-1,29,9,61,1
480,1,1,103.7939292,0,80.78208296,23.76066946,1,124.0404718,1,22,1,0,1,3,16,2,43.20527379,86,1,88.20471773,1
481,0,0,114.06931,9,143.19,32.23,1,62.04,2,46,196,0,1,3,27,0,25.08,101,15,92,1
482,0,0,-1,43,43.68,46.92,1,46.93,1,58,1,0,1,8,32,0,120.43,25,1,57,1
483,0,0,112.2465,0,26.97,15.35,10,9.54,1,123,1,0,1,5,0,0,8.25,12,1,18,1
484,1,1,-1,10,79.63,19.21,1,91.17,26,30,1,0,1,4,60,1,66.17,60,3,83,0
485,0,0,108.26727,0,74.71,0,1,78,1,106,1,0,1,2,37,0,-1,31,17,46,1
486,0,0,113.26762,0,65.17,11.99,1,0,1,6,1,0,1,21,0,0,-1,77,4,41,1
487,1,33,115.8170362,8,30.67762647,22.44690955,1,25.72219362,1,13,1,0,1,6,1,5,144.7624736,76,2,56.82013705,0
488,0,0,119.6729579,0,38.04372662,80.14143369,1,1.967953914,1,0,1,0,1,1,1,0,7.639640297,37,3,21.58092317,0
489,4,16,121.47262,0,137.94,3.74,1,5.42,4,1,69,0,1,46,2,7,-1,143,1,101,1
490,0,0,119.94722,0,1164,67.77,1,0,1,4,1,144,1,4,10,0,-1,111,3,50,1
491,1,9,113.26762,173,65.3,19.75,1,0,1,6,25,0,1,18,21,4,182.06,146,4,40,1
