ID,Label,Email
346,ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
347,ham,Did u got that persons story
348,ham,Oh...i asked for fun. Haha...take care. ?
349,ham,Do u hav any frnd by name ashwini in ur college?
350,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
351,ham,How much is torch in 9ja.
352,ham,What's ur pin?
353,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
354,ham,Do ?noe if ben is going?
355,spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
356,ham,Where are you ? You said you would be here when I woke ... :-(
357,ham,Ill be there on  &lt;#&gt;  ok.
358,ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ?got a lot of work ar?
359,ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
360,ham,Then ?wait 4 me at bus stop aft ur lect lar. If i dun c ?then i go get my car then come back n pick ?
361,ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
362,ham,Still i have not checked it da. . .
363,ham,Watching tv now. I got new job :)
364,ham,No just send to you. Bec you in temple na.
365,ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
366,ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
367,ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
368,ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
369,ham,Hui xin is in da lib.
370,ham,aathi..where are you dear..
371,ham,Oic... I saw him too but i tot he din c me... I found a group liao...
372,ham,Got it. Seventeen pounds for seven hundred ml ?hope ok.
373,ham,Just getting back home
374,ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
375,ham,Its a great day. Do have yourself a beautiful one.
376,ham,"I'm not sure, I was just checking out what was happening around the area"
377,spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
378,ham,Just curious because my cuz asked what I was up to
379,ham,Maybe you should find something else to do instead???
380,ham,I hope you know I'm still mad at you.
381,ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.
382,ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
383,ham,Siva is in hostel aha:-.
384,ham,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
385,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
386,ham,"Nah man, my car is meant to be crammed full of people"
387,ham,Pls go there today  &lt;#&gt; . I dont want any excuses
388,ham,"I think we're going to finn's now, come"
389,ham,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
390,ham,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
391,ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
392,ham,A bloo bloo bloo I'll miss the first bowl
393,ham,I've reached home finally...
394,ham,I'm fine. Hope you are also
395,ham,Pls help me tell Ashley that i cant find her number oh
396,ham,Please attend the phone:)
397,ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
398,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or ?000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost?.50/pm, Max10mins"
399,ham,"That's good, because I need drugs"
400,ham,"Could you not read me, my Love ? I answered you"
401,ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
402,ham,"Just arrived, see you in a couple days &lt;3"
403,ham,We r outside already.
404,ham,Also remember the beads don't come off. Ever.
405,ham,I'm leaving my house now...
406,ham,When can ?come out?
407,ham,"Jay told me already, will do"
408,ham,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
409,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
410,ham,No da if you run that it activate the full version da.
411,ham,How many licks does it take to get to the center of a tootsie pop?
412,ham,Good. do you think you could send me some pix? I would love to see your top and bottom...
413,spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
414,ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
415,ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
416,ham,Is xy going 4 e lunch?
417,ham,My sister going to earn more than me da.
418,ham,Ok k..sry i knw 2 siva..tats y i askd..
419,ham,I dont. Can you send it to me. Plus how's mode.
420,ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
421,ham,Ok then i'll let him noe later n ask him call u tmr...
422,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
423,ham,I'll probably be by tomorrow (or even later tonight if something's going on)
424,spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
425,ham,These won't do. Have to move on to morphine
426,ham,"\Im on gloucesterroad what are uup to later?\"""""
427,ham,"Night night, see you tomorrow"
428,ham,Its going good...no problem..but still need little experience to understand american customer voice...
429,spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
430,ham,Lmao but its so fun...
431,ham,Lara said she can loan me  &lt;#&gt; .
432,ham,Where u been hiding stranger?
433,ham,How much did ur hdd casing cost.
434,ham,Can ?all decide faster cos my sis going home liao..
435,ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
436,ham,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
437,ham,Yunny i'm walking in citylink now ?faster come down... Me very hungry...
438,ham,Er yep sure. Props?
439,ham,They said ?dun haf passport or smth like dat.. Or ?juz send to my email account..  
440,ham,"Sir, Waiting for your mail."
441,ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
442,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
443,ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
444,ham,Yavnt tried yet and never played original either
445,ham,But i have to. I like to have love and arrange.
446,ham,Thats cool. I want to please you...
447,ham,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.
448,ham,Cant think of anyone with * spare room off * top of my head
449,spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN ?00 Cash WKENT/150P16+
450,spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
451,ham,Y de asking like this.
452,ham,Some are lasting as much as 2 hours. You might get lucky.
453,ham,Oh yeah clearly it's my fault
454,ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
455,ham,I didn't get the second half of that message
456,ham,"Fair enough, anything going on?"
457,ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
458,ham,Dont you have message offer
459,spam,URGENT! Your Mobile number has been awarded with a ?000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
460,ham,To day class is there are no class.
461,ham,No no. I will check all rooms befor activities
462,ham,"Sorry, I'll call later"
463,ham,Hmmm.still we dont have opener?
464,ham,No de. But call me after some time. Ill tell you k
465,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
466,ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
467,ham,Haha okay... Today weekend leh... 
468,ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
469,ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
470,spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
471,ham,Yes:)here tv is always available in work place..
472,ham,Alex says he's not ok with you not being ok with it
473,ham,"How long has it been since you screamed, princess?"
474,ham,Double eviction this week - Spiral and Michael and good riddance to them!
475,ham,Both :) i shoot big loads so get ready!
476,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
477,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
478,ham,Wot is u up 2 then bitch?
479,ham,Aight well keep me informed
480,spam,GENT! We are trying to contact you. Last weekends draw shows that you won a ?000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
481,ham,Prakesh is there know.
482,ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
483,ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
484,ham,Hi Harish's rent has been transfred to ur Acnt.
485,spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
486,ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
487,ham,Yunny... I'm goin to be late
488,ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)"""
489,ham,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
