content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
过年了，28号晚上11点06下单成功的，南宁发货的，隔天达，昨天中午过后一直在做家里的卫生，昨天29号下午3点钟到货了，放在快递店临时点，到货后没信息没电话通知我去拿货，也理解的，农村嘛，服务比不上城市，还是我自己打电话给快递员询问到货的，挂了电话飞奔冒着小雨，又冷，骑着电动车去拿快递，拿回来后没拆，直接搞卫生，搞完后，到了晚上6点才吃了晚饭后才开始拆开来看，一打开，好好看的金色苹果手机，这是我第一次买苹果手机，一点都不会操作，按照客服给的图片一步一步操作激活手机，人工客服态度很友好，有问详答，非常感谢，京东白条分期两年，含利息，全部费用12246.36元。可以说下了血本了。京东的产品值得信赖，晚上去县城贴了抗蓝光膜，三个摄像头也逐个贴了膜，买了玻璃手机壳，一共花了63块钱来包装手机。,2022-01-30 11:15:32,5.0,2.0,金色,256GB,2022-01-28 23:07:08,l***3,2.0
"Iphone 13 pro使用感受:
外观打分:
100分?
图片无滤镜直拍，光线下更美!
我个人挺喜欢今年这个淡淡的蓝色，当然别的颜色也非常漂亮!看个人喜好哦
价格感受: 8799元 256g
相比去年降了500块，真的很香呀!
使用了两天给我的最大的感受就是，屏幕过分丝滑!哈哈哈，现在在看过去的手机都有点卡卡的感觉，高刷真是不错子
高刷的更新是要自己体验几天后才能感受到的!
沿购买建议:
如果你是iphone 12之前系列的用户非常建议升级!
iphone 12系列的用户如果预算充足建议直接购买13pro系列!
如果你喜欢大屏幕就直接买promax!留海缩小后在 pro max. 上感知更加明显，观感更佳哦!
更大的屏占比看剧和打游戏很爽!
不建议购买iphone 13系列因为没有高刷屏幕!想省 钱可以直接去买去年的iphone 12系列。",2022-08-04 16:26:50,5.0,2.0,远峰蓝色,256GB,2022-06-05 13:30:38,雨***雨,60.0
首先要说，这款手机值得入手，无论质感，手感，做工都非常棒，放在手里沉甸甸的，很厚重，而且系统运行流畅，比我之前用的安卓手机强多了，拍照效果也非常不错，建议大家趁着目前有活动，抓紧入手,2022-08-19 15:05:47,5.0,2.0,远峰蓝色,128GB,2022-08-18 00:02:19,j***H,1.0
"外形外观：很方正 很厚重 很有质感 ，但是沉的像块儿砖 ，刘海变小了，像潘长江一样 存在感没那么强了 
屏幕音效：高刷新率的屏幕 很棒 常常非常的滑 系统动画很流畅 
拍照效果：还行 反正非常稳 
运行速度：很流畅 
待机时间：还行吧 没有网上说的那么夸张 
其他特色：有很多很方便的功能  ，",2022-04-21 17:39:21,5.0,4.0,银色,256GB,2022-03-04 00:36:44,M***2,48.0
非常好！家人之前用的都是安卓机！最多用个两三年就要换机！卡顿，莫名的垃圾特别多！算下来比用苹果手机还要昂贵！这次一下买了四部苹果机子！虽然貴，系统是特别特别的好用！丝滑顺畅！我也想爱国用某为的，可是它不爱我！今年孩子考了985，苹果手机，平板电脑，Mac全部都是Apple的！,2022-08-12 12:51:14,5.0,4.0,苍岭绿色,256GB,2022-06-17 23:51:13,M***y,56.0
"13香，13pro max真香。
外形外观：霸气外露
屏幕音效：这个音响效果很好(喜欢音乐可以考虑一下)
拍照效果：真实还原
运行速度：丝滑流畅
待机时间：一天不用充电
其他特色：可以尝试一下，可以选13pro，max有点大。
恭喜您成为尊贵的苹果13机主，苹果13香不香？不问王守义，就问您自己。愿您的爱情与事业像IOS系统一样，丝滑流畅，蒸蒸日上。苹果13香，真香。",2021-11-21 20:59:56,5.0,4.0,远峰蓝色,256GB,2021-11-11 00:00:05,j***t,10.0
"外形外观：一款很有质感的手机，尺寸比较大一点，手感厚重，看上去比较高级，稳重大方，石墨灰这款我比较喜欢
屏幕音效：屏幕120HZ高刷屏，使用起来很丝滑流畅，没有延迟，音质效果清晰，童话质量高
拍照效果：拍照像素高，日常使用足够了
运行速度：运行速度方面十分流畅，体验感满分，芯片性能确实非常高，没有问题",2022-09-15 12:14:34,5.0,2.0,石墨色,128GB,2022-08-27 07:38:49,w***x,19.0
外观好看，系统速度快不易卡，这个是苹果手机最大的优点，做工精致，全金属外壳用起来后分量，硬件质量也都很不错，安全不会中病毒，非常好用！,2022-07-05 13:04:16,5.0,2.0,远峰蓝色,512GB,2022-07-01 19:13:38,t***0,4.0
"外形外观：Max外观大气，绿色个性。
屏幕音效：舒服不夸张
拍照效果：Promax拍照无敌
运行速度：超快
待机时间：大电池容量
其他特色：三摄，超长焦距简直爽翻天。微距拍摄细节突出。开启4k拍摄视频真实，尤其电影模式前后景深效果更佳。",2022-04-19 16:16:23,5.0,2.0,苍岭绿色,256GB,2022-04-18 00:10:41,黑***圈,1.0
手机用了几天，喜欢苹果系统的流畅，手机真的很大，续航给力！拿着也比较重，需要一段习惯。信号还是不行，送货速度很快，当天到，包装比较随便，用一个纸盒子，里面防摔的填充物也少。我是在13pro和promax之间纠结了很久，最终选择续航时间长的这一款，出差一天毫无压力,2022-07-08 18:11:07,5.0,4.0,远峰蓝色,128GB,2022-07-06 09:19:49,轻***0,2.0
"外形外观：绿色YYDS
拍照效果：很好了，还有一台远峰蓝
买的时候优惠600，然后晚上一看又便宜100，就申请保价，也申请好了，速度很快！客服服务也很好！
从5代到现在13，也算是老用户了！
总而言之：好",2022-06-18 10:29:30,5.0,2.0,苍岭绿色,128GB,2022-06-17 17:03:34,你***哥,1.0
"外形外观：和12pro max的外观差不多
屏幕音效：120赫兹的高刷屏很不错，确实比较快
拍照效果：很好
运行速度：超好用
待机时间：时间长
从苹果4就开始用了，5, 5s, 6直到现在13pro max,真的很好用，我是6号抢到的，客服说要29号以后才发货，我以为真的要等到29号，结果12号晚上都没动静，13号早上起来发现今天送达，真的太惊喜了，我是四川的，小伙伴们不要说四川抢不到，没货，这真的运气，现在在外面买或实体店不是加价500以上就是没货，今天拿到手感觉手感很好摄像头大了比我的12pro max的还大，真的是爱了，没抢到的兄弟们加油哦！！！！",2021-10-13 19:29:58,5.0,2.0,石墨色,256GB,2021-10-06 12:00:04,天***尊,7.0
"iPhone 13 Pro Max 无疑是一款大屏手机，其 6.7 英寸的大屏幕和 238 克的重量，加上直角边框的设计风格，显然不太符合人体工程学，除非您的手更大，否则很难舒适地握持它。但是正因为其重量才造就了它的续航，基本一天一冲没有任何问题，
6.7 英寸显示屏现在有一个小20%的屏幕刘海，看起来更窄，但是更高了。

屏幕的一个改进是变得更亮了，去年的机型可以达到 800 尼特的亮度，但这次达到了 1000 尼特，这使得在阳光直射下，iPhone 13 Pro Max 使用起来更加舒适，这块屏幕的色彩校准也无可挑剔。此外，我还经常在有趣的活动或旅行时利用iPhone 13 Pro Max的相机录制视频。对我来说，苹果提供了一个额外的超广角相机，高达 3 倍长焦相机的出色变焦能力是一件很棒的事情。设备上的电影模式、夜间拍摄、微距摄影、RAW 拍摄等许多令人印象深刻的功能都对我的体验非常有用。
就相机而言，iPhone 13 Pro Max 相机的所有技术都让我非常满意。图像捕捉速度极快，仍然保留着完美的细节。长焦镜头和超广角镜头也充分发挥了它们的作用，带来了极其细腻的画面。相当顶",2022-07-27 17:52:08,5.0,4.0,苍岭绿色,128GB,2022-07-20 17:11:00,假***j,7.0
"这个13 Pro Max的1TB版本，应该是为数不多了！看到京东自营有售，而且下单优惠1800，考虑再三后果断购买，原因有几方面，这个石墨色的整机配色是我最喜欢的，我现在用的14 Pro Max深空黑背面不说。就边框也是黑色的，整体感觉就远比不上13 Por Max,灵动岛对我来说并不重要，车祸检测更是多此一举，摄像头4800万也不见得比1200万要好很多，关键是个人摄影技能的问题，也不知道iPhone 15系列的造型与配色是怎样的，我还是坚持使用13 Pro Max，性能好，屏幕大，续航能力也不差！就这些已经足够了！
外形外观：苹果手机中造型外观中个人认为最大器！
屏幕音效：已经非常不错
拍照效果：足够使用！
运行速度：完美顺畅！
待机时间：足够了！
其他特色：中老年人最佳选择！",2023-03-06 13:22:27,5.0,2.0,石墨色,1TB,2023-03-05 21:39:30,u***e,1.0
"外形外观：外观大气十分漂亮
屏幕音效：音效棒棒哒
拍照效果：拍照技术相当好
运行速度：运行速度快
待机时间：电池用的久 待机时间长，最持久的手机",2022-01-15 18:01:40,5.0,2.0,远峰蓝色,256GB,2022-01-07 15:44:24,疼***S,8.0
"外形外观：外观大气上档次 握手上有点分量
屏幕音效：屏幕丝滑显示清晰
拍照效果：拍照效果非常好，随时随地都可以拍出大片感觉
运行速度：运行速度反应呀不亏是十三香
待机时间：续航能力杠杠的，比之前的都好很多，重度使用 基本上只要一天一充",2022-06-23 23:06:47,5.0,2.0,石墨色,128GB,2022-04-24 01:47:40,渣***党,60.0
"外形外观：13pm的外观造型绝对完美，这直角边框回到iPhone4的设计，手感比圆形边框的手感棒
屏幕音效：这天花板得手机音质没得说，非常清晰
拍照效果：1200w的像素拍照效果比安卓机的1亿的像素还好，拍照效果非常接近真实度，实物1:1的还原
运行速度：iOS的流畅度没得说app的打开运行非常快
待机时间：13pm的待机时间可以来说非常给力，电池容量苹果是有史以来最大的一次，比我之前用的11待机时间长多了",2022-05-11 20:37:56,5.0,2.0,远峰蓝色,128GB,2022-04-23 16:23:06,酸***糕,18.0
"外形外观：外观大气。值得拥有。
屏幕音效：使用正常。
拍照效果：像素相对于以前的苹果要好很多，多了很多模式
运行速度：打游戏没得问题，点都不卡。
待机时间：只要不一直打游戏，一天没得问题。",2022-07-05 05:16:25,5.0,2.0,石墨色,128GB,2022-06-30 10:36:00,木***彡,5.0
去年买过一款金色的13 PRO MAX，今年看到绿色的13 PRO MAX上市后，就觉得这颜色非常抓人，耐不住诱惑再拿下一台吧。这款是1T版本的，我认为512G容量对我来说已经不够用了，之前512G的机器只剩下区区18G空间了，仅仅苹果音乐和QQ音乐就占据了200多G空间，视频监控也占据了100多G空间，所以1T版本在未来一定会成为主打款。京尊送是刚需，效率高，服务好，包装好。手机盒子八角尖尖，毫无瑕疵。打开盒子，特有的苹果味道十分浓郁。新款颜色耐看，显高级，拿在手里辨识度很高。检查了一下外观，无问题，机器通电，无问题。屏幕很通透，很艳丽，点距很细，眼睛盯着看很舒服。各种功能都试了一遍，一如既往的好用。总之，绿色真心很漂亮，推荐入手。,2022-06-08 13:28:26,5.0,2.0,苍岭绿色,1TB,2022-06-07 00:07:53,-***-,1.0
"续航能力：很好
运行速度：畅快
拍照效果：清晰
 Emmm 这个绿色有点好看哎～看着还满高贵冷艳的，哈哈赞
虽然更想要紫色～
可惜一直不出电池很耐用，基本是36小时充一次电的（从100用到22左右）拍照也不错，比例可以缩小拍，放大拍也会比之前的苹果拍照清晰",2022-08-09 20:29:12,5.0,4.0,苍岭绿色,128GB,2022-07-24 16:15:41,滨***城,16.0
"外形外观：手机非常完美，无瑕疵，远峰蓝比想象中好看，就是要比同尺寸手机重。高颜值，高品质，材质外观和质量上档次
屏幕音效：屏幕大，音效好，显示效果很好，120Hz很流畅，高刷屏确实不一样
拍照效果：微距镜头很好用，拍照效果清晰
运行速度：超级快，运行流畅
待机时间：电池很耐用，续航能力强
其他特色：快递次日达，晚上下单第二天早上就拿到手了。",2021-11-06 19:32:40,5.0,4.0,远峰蓝色,256GB,2021-10-28 10:00:12,j***i,9.0
"外形外观：自从12开始回归到4的样子，就又返回苹果阵营了，很硬朗。
屏幕音效：苹果的屏幕没得说，加上120hz的刷新率，更丝滑了。
拍照效果：苹果的拍照很强悍，加入了微距，增加了拍照的乐趣。
运行速度：很顺滑，不卡顿。
待机时间：刚开始用，感觉挺耐用，平时玩游戏少，感觉正常使用，一天半应该没问题。
其他特色：趁双十一有货，抓紧下单。",2021-11-16 21:04:27,5.0,4.0,金色,128GB,2021-11-12 09:47:54,鬼***团,4.0
苹果手机13promax确实很好，喜欢远峰蓝，有气质，用了一段时间再来评价的，手机操作系统、反应等等速度挺灵敏，多了一些智能辅助功能，续航挺持久，屏幕够大，办公、娱乐很方便，拍照也很清晰！,2022-07-23 11:12:54,5.0,2.0,远峰蓝色,512GB,2022-07-04 15:17:59,u***2,19.0
通信音质手机昨天买今天就到了，真是快。很喜欢苹果的匠心精神，手机不错，很喜欢白色，很美丽，爱不释手，速度很快，样式美丽，男女通用。耐看型，在实体店看了之后就在京东订了这款手机，手感很棒，像素也很好。电池没得说，半个小时基本上就可以充满电了。以前用的别的，充电慢得很。这个颜色也很好看,2022-03-08 20:53:03,5.0,4.0,远峰蓝色,256GB,2022-02-12 07:25:08,柳***宝,24.0
